Tag,FIPS,YYYY,DrugReports
1.0,54045,2011,5
1.0,54045,2012,5
1.0,54045,2013,6
1.0,54045,2014,6
1.0,54045,2015,6
1.0,54045,2016,5
1.0,54045,2017,6
1.0,54047,2010,4
1.0,54047,2011,4
1.0,54047,2012,5
1.0,54047,2013,4
1.0,54047,2014,3
1.0,54047,2015,5
1.0,54047,2016,4
1.0,54049,2010,6
1.0,54049,2011,6
1.0,54049,2012,5
1.0,54049,2013,5
1.0,54049,2014,4
1.0,54049,2015,2
1.0,54049,2016,2
1.0,54049,2017,2
1.0,54051,2010,3
1.0,54051,2011,5
1.0,54051,2012,6
1.0,54051,2013,6
1.0,54051,2014,4
1.0,54051,2015,4
1.0,54051,2016,3
1.0,54051,2017,2
1.0,54053,2010,3
1.0,54053,2011,2
1.0,54053,2013,2
1.0,54053,2015,1
1.0,54055,2010,6
1.0,54055,2011,6
1.0,54055,2012,6
1.0,54055,2013,5
1.0,54055,2014,5
1.0,54055,2015,6
1.0,54055,2016,6
1.0,54055,2017,7
1.0,54057,2010,2
1.0,54057,2011,3
1.0,54057,2012,2
1.0,54057,2013,1
1.0,54057,2014,2
1.0,54057,2015,2
1.0,54057,2017,1
1.0,54059,2010,2
1.0,54059,2011,2
1.0,54059,2012,2
1.0,54059,2013,5
1.0,54059,2014,2
1.0,54059,2015,2
1.0,54059,2016,1
1.0,54059,2017,1
1.0,54061,2010,1
1.0,54061,2011,1
1.0,54061,2012,2
1.0,54061,2013,3
1.0,54061,2014,3
1.0,54061,2015,1
1.0,54061,2016,1
1.0,54063,2010,3
1.0,54063,2011,2
1.0,54063,2012,2
1.0,54063,2013,2
1.0,54063,2014,2
1.0,54063,2016,1
1.0,54063,2017,1
1.0,54065,2010,4
1.0,54065,2011,4
1.0,54065,2012,5
1.0,54065,2013,2
1.0,54065,2014,5
1.0,54065,2016,2
1.0,54065,2017,2
1.0,54067,2010,4
1.0,54067,2011,6
1.0,54067,2012,7
1.0,54067,2013,6
1.0,54067,2014,6
1.0,54067,2015,6
1.0,54067,2016,5
1.0,54067,2017,5
1.0,54069,2010,6
1.0,54069,2011,5
1.0,54069,2012,5
1.0,54069,2013,7
1.0,54069,2014,3
1.0,54069,2015,4
1.0,54069,2016,3
1.0,54069,2017,2
1.0,54071,2011,1
1.0,54073,2013,2
1.0,54073,2014,2
1.0,54073,2015,2
1.0,54075,2010,3
1.0,54075,2011,5
1.0,54075,2012,5
1.0,54075,2013,6
1.0,54075,2014,4
1.0,54075,2015,3
1.0,54075,2016,3
1.0,54075,2017,3
1.0,54077,2010,2
1.0,54077,2011,3
1.0,54077,2012,3
1.0,54077,2013,3
1.0,54077,2015,2
1.0,54079,2010,3
1.0,54079,2011,3
1.0,54079,2012,4
1.0,54079,2013,3
1.0,54079,2014,4
1.0,54079,2015,2
1.0,54079,2016,1
1.0,54081,2010,5
1.0,54081,2011,5
1.0,54081,2012,5
1.0,54081,2013,6
1.0,54081,2014,5
1.0,54081,2015,5
1.0,54081,2016,7
1.0,54081,2017,4
1.0,54083,2011,2
1.0,54083,2012,3
1.0,54083,2013,4
1.0,54083,2014,4
1.0,54083,2016,4
1.0,54083,2017,3
1.0,54085,2010,2
1.0,54085,2011,1
1.0,54085,2012,3
1.0,54085,2013,1
1.0,54085,2014,1
1.0,54085,2016,1
1.0,54087,2010,2
1.0,54087,2011,1
1.0,54087,2012,3
1.0,54087,2014,4
1.0,54087,2015,3
1.0,54087,2016,2
1.0,54087,2017,1
1.0,54089,2010,1
1.0,54089,2011,4
1.0,54089,2012,2
1.0,54089,2013,4
1.0,54089,2014,2
1.0,54089,2015,2
1.0,54089,2016,1
1.0,54091,2013,1
1.0,54091,2014,1
1.0,54093,2014,2
1.0,54093,2017,2
1.0,54095,2010,1
1.0,54095,2011,1
1.0,54095,2014,1
1.0,54095,2015,1
1.0,54095,2016,1
1.0,54097,2010,5
1.0,54097,2011,6
1.0,54097,2012,5
1.0,54097,2013,4
1.0,54097,2014,2
1.0,54097,2015,1
1.0,54097,2016,3
1.0,54097,2017,2
1.0,54099,2010,4
1.0,54099,2011,2
1.0,54099,2012,2
1.0,54099,2013,3
1.0,54099,2014,3
1.0,54099,2015,2
1.0,54099,2016,2
1.0,54099,2017,3
1.0,54101,2011,4
1.0,54101,2012,4
1.0,54101,2013,4
1.0,54101,2014,4
1.0,54101,2015,4
1.0,54101,2016,3
1.0,54101,2017,3
1.0,54103,2010,2
1.0,54103,2011,3
1.0,54103,2012,4
1.0,54103,2013,1
1.0,54103,2014,4
1.0,54103,2015,3
1.0,54103,2016,1
1.0,54105,2010,1
1.0,54105,2016,1
1.0,54107,2010,4
1.0,54107,2011,3
1.0,54107,2012,3
1.0,54107,2013,5
1.0,54107,2014,2
1.0,54107,2015,3
1.0,54107,2016,5
1.0,54107,2017,3
1.0,54109,2010,2
1.0,54109,2011,3
1.0,54109,2012,2
1.0,54109,2013,2
1.0,54109,2014,2
1.0,54109,2016,1
1.0,54109,2017,1
2.0,21001,2012,1
2.0,21001,2013,1
2.0,21001,2015,1
2.0,21001,2017,1
2.0,21003,2016,1
2.0,21005,2012,1
2.0,21005,2013,1
2.0,21005,2014,1
2.0,21005,2015,1
2.0,21005,2016,1
2.0,21005,2017,1
2.0,21007,2015,1
2.0,21007,2017,1
2.0,21009,2011,1
2.0,21009,2013,1
2.0,21009,2015,1
2.0,21009,2016,1
2.0,21009,2017,1
2.0,21011,2012,1
2.0,21011,2014,1
2.0,21011,2015,1
2.0,21011,2016,1
2.0,21011,2017,1
2.0,21013,2010,1
2.0,21013,2014,1
2.0,21013,2015,1
2.0,21013,2016,1
2.0,21013,2017,1
2.0,21015,2010,1
2.0,21015,2011,1
2.0,21015,2012,1
2.0,21015,2013,1
2.0,21015,2014,1
2.0,21015,2015,1
2.0,21015,2016,1
2.0,21015,2017,1
2.0,21017,2011,1
2.0,21017,2012,1
2.0,21017,2013,1
2.0,21017,2014,1
2.0,21017,2015,1
2.0,21017,2016,1
2.0,21017,2017,1
2.0,21019,2010,1
2.0,21019,2011,1
2.0,21019,2012,1
2.0,21019,2013,1
2.0,21019,2014,1
2.0,21019,2015,1
2.0,21019,2016,1
2.0,21019,2017,1
2.0,21021,2011,1
2.0,21021,2013,1
2.0,21021,2014,1
2.0,21021,2015,1
2.0,21021,2016,1
2.0,21021,2017,1
2.0,21023,2010,1
2.0,21023,2011,1
2.0,21023,2012,1
2.0,21023,2013,1
2.0,21023,2014,1
2.0,21023,2015,1
2.0,21023,2016,1
2.0,21025,2010,1
2.0,21025,2012,1
2.0,21025,2013,1
2.0,21025,2016,1
2.0,21025,2017,1
2.0,21027,2014,1
2.0,21027,2016,1
2.0,21027,2017,1
2.0,21029,2011,1
2.0,21029,2012,1
2.0,21029,2013,1
2.0,21029,2014,1
2.0,21029,2015,1
2.0,21029,2016,1
2.0,21029,2017,1
2.0,21031,2014,1
2.0,21031,2015,1
2.0,21031,2016,1
2.0,21033,2017,1
2.0,21035,2014,1
2.0,21035,2016,1
2.0,21035,2017,1
2.0,21037,2010,1
2.0,21037,2011,1
2.0,21037,2012,1
2.0,21037,2013,1
2.0,21037,2014,1
2.0,21037,2015,1
2.0,21037,2016,1
2.0,21037,2017,1
2.0,21041,2010,1
2.0,21041,2011,1
2.0,21041,2012,1
2.0,21041,2013,1
2.0,21041,2014,1
2.0,21041,2015,1
2.0,21041,2016,1
2.0,21041,2017,1
2.0,21043,2010,1
2.0,21043,2012,1
2.0,21043,2013,1
2.0,21043,2014,1
2.0,21043,2015,1
2.0,21043,2016,1
2.0,21043,2017,1
2.0,21045,2011,1
2.0,21045,2016,1
2.0,21047,2011,1
2.0,21047,2012,1
2.0,21047,2013,1
2.0,21047,2014,1
2.0,21047,2015,1
2.0,21047,2016,1
2.0,21047,2017,1
2.0,21049,2011,1
2.0,21049,2012,1
2.0,21049,2013,1
2.0,21049,2014,1
2.0,21049,2015,1
2.0,21049,2016,1
2.0,21049,2017,1
2.0,21051,2013,1
2.0,21051,2014,1
2.0,21051,2016,1
2.0,21051,2017,1
2.0,21057,2013,1
2.0,21057,2015,1
2.0,21057,2016,1
2.0,21057,2017,1
2.0,21059,2012,1
2.0,21059,2013,1
2.0,21059,2014,1
2.0,21059,2015,1
2.0,21059,2016,1
2.0,21059,2017,1
2.0,21063,2010,1
2.0,21063,2014,1
2.0,21063,2015,1
2.0,21063,2017,1
2.0,21065,2013,1
2.0,21065,2014,1
2.0,21065,2016,1
2.0,21065,2017,1
2.0,21067,2010,1
2.0,21067,2011,1
2.0,21067,2012,1
2.0,21067,2013,1
2.0,21067,2014,1
2.0,21067,2015,1
2.0,21067,2016,1
2.0,21067,2017,1
2.0,21069,2012,1
2.0,21069,2013,1
2.0,21069,2015,1
2.0,21069,2016,1
2.0,21069,2017,1
2.0,21071,2010,1
2.0,21071,2011,1
2.0,21071,2012,1
2.0,21071,2013,1
2.0,21071,2014,1
2.0,21071,2015,1
2.0,21071,2017,1
2.0,21073,2010,1
2.0,21073,2011,1
2.0,21073,2012,1
2.0,21073,2013,1
2.0,21073,2014,1
2.0,21073,2015,1
2.0,21073,2016,1
2.0,21073,2017,1
2.0,21075,2016,1
2.0,21075,2017,1
2.0,21077,2012,1
2.0,21077,2013,1
2.0,21077,2014,1
2.0,21077,2015,1
2.0,21077,2016,1
2.0,21077,2017,1
2.0,21079,2013,1
2.0,21079,2014,1
2.0,21079,2015,1
2.0,21079,2016,1
2.0,21079,2017,1
2.0,21081,2010,1
2.0,21081,2011,1
2.0,21081,2012,1
2.0,21081,2013,1
2.0,21081,2014,1
2.0,21081,2015,1
2.0,21081,2016,1
2.0,21081,2017,1
2.0,21083,2012,1
2.0,21083,2013,1
2.0,21083,2014,1
2.0,21083,2016,1
2.0,21083,2017,1
2.0,21085,2012,1
2.0,21085,2013,1
2.0,21085,2014,1
2.0,21085,2015,1
2.0,21085,2016,1
2.0,21085,2017,1
2.0,21087,2013,1
2.0,21087,2014,1
2.0,21087,2017,1
2.0,21089,2010,1
2.0,21089,2011,1
2.0,21089,2012,1
2.0,21089,2013,1
2.0,21089,2014,1
2.0,21089,2015,1
2.0,21089,2016,1
2.0,21089,2017,1
2.0,21091,2016,1
2.0,21093,2011,1
2.0,21093,2012,1
2.0,21093,2013,1
2.0,21093,2014,1
2.0,21093,2015,1
2.0,21093,2016,1
2.0,21093,2017,1
2.0,21095,2012,1
2.0,21095,2013,1
2.0,21095,2014,1
2.0,21095,2015,1
2.0,21095,2016,1
2.0,21095,2017,1
2.0,21097,2011,1
2.0,21097,2012,1
2.0,21097,2013,1
2.0,21097,2014,1
2.0,21097,2015,1
2.0,21097,2016,1
2.0,21097,2017,1
2.0,21099,2011,1
2.0,21099,2014,1
2.0,21099,2015,1
2.0,21099,2016,1
2.0,21099,2017,1
2.0,21101,2011,1
2.0,21101,2012,1
2.0,21101,2013,1
2.0,21101,2014,1
2.0,21101,2015,1
2.0,21101,2016,1
2.0,21101,2017,1
2.0,21103,2012,1
2.0,21103,2013,1
2.0,21103,2014,1
2.0,21103,2015,1
2.0,21103,2016,1
2.0,21103,2017,1
2.0,21105,2015,1
2.0,21107,2010,1
2.0,21107,2011,1
2.0,21107,2015,1
2.0,21107,2016,1
2.0,21107,2017,1
2.0,21109,2013,1
2.0,21109,2014,1
2.0,21109,2016,1
2.0,21109,2017,1
2.0,21111,2010,1
2.0,21111,2011,1
2.0,21111,2012,1
2.0,21111,2013,1
2.0,21111,2014,1
2.0,21111,2015,1
2.0,21111,2016,1
2.0,21111,2017,1
2.0,21113,2012,1
2.0,21113,2013,1
2.0,21113,2014,1
2.0,21113,2015,1
2.0,21113,2016,1
2.0,21113,2017,1
2.0,21115,2014,1
2.0,21115,2015,1
2.0,21115,2017,1
2.0,21117,2010,1
2.0,21117,2011,1
2.0,21117,2012,1
2.0,21117,2013,1
2.0,21117,2014,1
2.0,21117,2015,1
2.0,21117,2016,1
2.0,21117,2017,1
2.0,21119,2016,1
2.0,21119,2017,1
2.0,21121,2011,1
2.0,21121,2012,1
2.0,21121,2013,1
2.0,21121,2015,1
2.0,21121,2017,1
2.0,21123,2012,1
2.0,21123,2016,1
2.0,21125,2011,1
2.0,21125,2012,1
2.0,21125,2013,1
2.0,21125,2014,1
2.0,21125,2015,1
2.0,21125,2016,1
2.0,21125,2017,1
2.0,21127,2013,1
2.0,21127,2014,1
2.0,21127,2015,1
2.0,21127,2016,1
2.0,21127,2017,1
2.0,21129,2012,1
2.0,21129,2013,1
2.0,21129,2016,1
2.0,21129,2017,1
2.0,21133,2013,1
2.0,21133,2016,1
2.0,21133,2017,1
2.0,21135,2012,1
2.0,21135,2013,1
2.0,21135,2014,1
2.0,21135,2015,1
2.0,21135,2016,1
2.0,21135,2017,1
2.0,21137,2011,1
2.0,21137,2012,1
2.0,21137,2013,1
2.0,21137,2014,1
2.0,21137,2015,1
2.0,21137,2016,1
2.0,21137,2017,1
2.0,21139,2014,1
2.0,21141,2015,1
2.0,21141,2016,1
2.0,21141,2017,1
2.0,21143,2010,1
2.0,21143,2013,1
2.0,21143,2015,1
2.0,21143,2017,1
2.0,21145,2011,1
2.0,21145,2012,1
2.0,21145,2013,1
2.0,21145,2014,1
2.0,21145,2015,1
2.0,21145,2016,1
2.0,21145,2017,1
2.0,21147,2010,1
2.0,21147,2011,1
2.0,21147,2012,1
2.0,21147,2013,1
2.0,21147,2016,1
2.0,21151,2010,1
2.0,21151,2011,1
2.0,21151,2012,1
2.0,21151,2013,1
2.0,21151,2014,1
2.0,21151,2015,1
2.0,21151,2016,1
2.0,21151,2017,1
2.0,21153,2010,1
2.0,21153,2014,1
2.0,21153,2015,1
2.0,21153,2017,1
2.0,21155,2010,1
2.0,21155,2011,1
2.0,21155,2013,1
2.0,21155,2014,1
2.0,21155,2015,1
2.0,21155,2016,1
2.0,21155,2017,1
2.0,21157,2013,1
2.0,21157,2014,1
2.0,21157,2015,1
2.0,21157,2016,1
2.0,21157,2017,1
2.0,21159,2010,1
2.0,21159,2011,1
2.0,21159,2012,1
2.0,21159,2013,1
2.0,21159,2015,1
2.0,21159,2017,1
2.0,21161,2010,1
2.0,21161,2011,1
2.0,21161,2012,1
2.0,21161,2013,1
2.0,21161,2014,1
2.0,21161,2015,1
2.0,21161,2016,1
2.0,21161,2017,1
2.0,21163,2012,1
2.0,21163,2013,1
2.0,21163,2014,1
2.0,21163,2015,1
2.0,21163,2016,1
2.0,21163,2017,1
2.0,21167,2012,1
2.0,21167,2013,1
2.0,21167,2014,1
2.0,21167,2015,1
2.0,21167,2016,1
2.0,21167,2017,1
2.0,21171,2017,1
2.0,21173,2011,1
2.0,21173,2012,1
2.0,21173,2013,1
2.0,21173,2014,1
2.0,21173,2015,1
2.0,21173,2016,1
2.0,21173,2017,1
2.0,21175,2015,1
2.0,21175,2016,1
2.0,21175,2017,1
2.0,21177,2011,1
2.0,21177,2013,1
2.0,21177,2014,1
2.0,21177,2015,1
2.0,21177,2016,1
2.0,21179,2012,1
2.0,21179,2013,1
2.0,21179,2014,1
2.0,21179,2015,1
2.0,21179,2016,1
2.0,21179,2017,1
2.0,21181,2013,1
2.0,21181,2014,1
2.0,21181,2015,1
2.0,21181,2016,1
2.0,21181,2017,1
2.0,21183,2013,1
2.0,21183,2014,1
2.0,21183,2016,1
2.0,21185,2010,1
2.0,21185,2011,1
2.0,21185,2012,1
2.0,21185,2013,1
2.0,21185,2014,1
2.0,21185,2015,1
2.0,21185,2016,1
2.0,21185,2017,1
2.0,21187,2010,1
2.0,21187,2011,1
2.0,21187,2012,1
2.0,21187,2013,1
2.0,21187,2014,1
2.0,21187,2015,1
2.0,21187,2016,1
2.0,21187,2017,1
2.0,21191,2010,1
2.0,21191,2011,1
2.0,21191,2012,1
2.0,21191,2013,1
2.0,21191,2014,1
2.0,21191,2015,1
2.0,21191,2016,1
2.0,21191,2017,1
2.0,21193,2010,1
2.0,21193,2012,1
2.0,21193,2014,1
2.0,21193,2016,1
2.0,21193,2017,1
2.0,21195,2013,1
2.0,21195,2014,1
2.0,21195,2015,1
2.0,21195,2016,1
2.0,21195,2017,1
2.0,21197,2013,1
2.0,21197,2014,1
2.0,21197,2015,1
2.0,21197,2016,1
2.0,21197,2017,1
2.0,21199,2011,1
2.0,21199,2012,1
2.0,21199,2013,1
2.0,21199,2014,1
2.0,21199,2015,1
2.0,21199,2016,1
2.0,21199,2017,1
2.0,21201,2014,1
2.0,21203,2010,1
2.0,21203,2011,1
2.0,21203,2014,1
2.0,21203,2015,1
2.0,21203,2016,1
2.0,21203,2017,1
2.0,21205,2011,1
2.0,21205,2012,1
2.0,21205,2013,1
2.0,21205,2014,1
2.0,21205,2015,1
2.0,21205,2016,1
2.0,21205,2017,1
2.0,21207,2014,1
2.0,21207,2015,1
2.0,21209,2010,1
2.0,21209,2012,1
2.0,21209,2013,1
2.0,21209,2014,1
2.0,21209,2015,1
2.0,21209,2016,1
2.0,21209,2017,1
2.0,21211,2012,1
2.0,21211,2013,1
2.0,21211,2014,1
2.0,21211,2015,1
2.0,21211,2016,1
2.0,21211,2017,1
2.0,21213,2014,1
2.0,21213,2015,1
2.0,21213,2017,1
2.0,21215,2012,1
2.0,21215,2013,1
2.0,21215,2014,1
2.0,21215,2015,1
2.0,21215,2016,1
2.0,21215,2017,1
2.0,21217,2012,1
2.0,21217,2013,1
2.0,21217,2014,1
2.0,21217,2015,1
2.0,21217,2016,1
2.0,21217,2017,1
2.0,21219,2015,1
2.0,21221,2013,1
2.0,21221,2017,1
2.0,21223,2012,1
2.0,21223,2013,1
2.0,21223,2014,1
2.0,21223,2015,1
2.0,21223,2016,1
2.0,21223,2017,1
2.0,21225,2015,1
2.0,21225,2016,1
2.0,21227,2010,1
2.0,21227,2012,1
2.0,21227,2013,1
2.0,21227,2014,1
2.0,21227,2015,1
2.0,21227,2016,1
2.0,21227,2017,1
2.0,21229,2016,1
2.0,21229,2017,1
2.0,21231,2011,1
2.0,21231,2012,1
2.0,21231,2013,1
2.0,21231,2014,1
2.0,21231,2015,1
2.0,21231,2016,1
2.0,21231,2017,1
2.0,21233,2010,1
2.0,21233,2014,1
2.0,21233,2017,1
2.0,21235,2010,1
2.0,21235,2011,1
2.0,21235,2013,1
2.0,21235,2014,1
2.0,21235,2015,1
2.0,21235,2016,1
2.0,21235,2017,1
2.0,21237,2014,1
2.0,21237,2015,1
2.0,21239,2011,1
2.0,21239,2012,1
2.0,21239,2013,1
2.0,21239,2014,1
2.0,21239,2015,1
2.0,21239,2016,1
2.0,21239,2017,1
2.0,39001,2010,1
2.0,39001,2011,1
2.0,39001,2012,1
2.0,39001,2013,1
2.0,39001,2014,1
2.0,39001,2015,1
2.0,39001,2016,1
2.0,39001,2017,1
2.0,39003,2010,1
2.0,39003,2011,1
2.0,39003,2012,1
2.0,39003,2013,1
2.0,39003,2014,1
2.0,39003,2015,1
2.0,39003,2016,1
2.0,39003,2017,1
2.0,39005,2010,1
2.0,39005,2011,1
2.0,39005,2012,1
2.0,39005,2013,1
2.0,39005,2014,1
2.0,39005,2015,1
2.0,39005,2016,1
2.0,39005,2017,1
2.0,39007,2010,1
2.0,39007,2011,1
2.0,39007,2012,1
2.0,39007,2013,1
2.0,39007,2014,1
2.0,39007,2015,1
2.0,39007,2016,1
2.0,39007,2017,1
2.0,39009,2010,1
2.0,39009,2011,1
2.0,39009,2012,1
2.0,39009,2013,1
2.0,39009,2014,1
2.0,39009,2015,1
2.0,39009,2016,1
2.0,39009,2017,1
2.0,39011,2010,1
2.0,39011,2011,1
2.0,39011,2012,1
2.0,39011,2013,1
2.0,39011,2014,1
2.0,39011,2015,1
2.0,39011,2016,1
2.0,39011,2017,1
2.0,39013,2011,1
2.0,39013,2012,1
2.0,39013,2013,1
2.0,39013,2014,1
2.0,39013,2015,1
2.0,39013,2016,1
2.0,39013,2017,1
2.0,39015,2010,1
2.0,39015,2011,1
2.0,39015,2012,1
2.0,39015,2013,1
2.0,39015,2014,1
2.0,39015,2015,1
2.0,39015,2016,1
2.0,39015,2017,1
2.0,39017,2010,1
2.0,39017,2011,1
2.0,39017,2012,1
2.0,39017,2013,1
2.0,39017,2014,1
2.0,39017,2015,1
2.0,39017,2016,1
2.0,39017,2017,1
2.0,39019,2011,1
2.0,39019,2012,1
2.0,39019,2013,1
2.0,39019,2014,1
2.0,39019,2016,1
2.0,39019,2017,1
2.0,39021,2010,1
2.0,39021,2011,1
2.0,39021,2012,1
2.0,39021,2013,1
2.0,39021,2014,1
2.0,39021,2015,1
2.0,39021,2016,1
2.0,39021,2017,1
2.0,39023,2010,1
2.0,39023,2011,1
2.0,39023,2012,1
2.0,39023,2013,1
2.0,39023,2014,1
2.0,39023,2015,1
2.0,39023,2016,1
2.0,39023,2017,1
2.0,39025,2010,1
2.0,39025,2011,1
2.0,39025,2012,1
2.0,39025,2013,1
2.0,39025,2014,1
2.0,39025,2015,1
2.0,39025,2016,1
2.0,39025,2017,1
2.0,39027,2010,1
2.0,39027,2011,1
2.0,39027,2012,1
2.0,39027,2013,1
2.0,39027,2014,1
2.0,39027,2015,1
2.0,39027,2016,1
2.0,39027,2017,1
2.0,39029,2010,1
2.0,39029,2011,1
2.0,39029,2012,1
2.0,39029,2013,1
2.0,39029,2014,1
2.0,39029,2015,1
2.0,39029,2016,1
2.0,39029,2017,1
2.0,39031,2011,1
2.0,39031,2012,1
2.0,39031,2013,1
2.0,39031,2014,1
2.0,39031,2015,1
2.0,39031,2016,1
2.0,39031,2017,1
2.0,39033,2010,1
2.0,39033,2011,1
2.0,39033,2012,1
2.0,39033,2013,1
2.0,39033,2014,1
2.0,39033,2015,1
2.0,39033,2016,1
2.0,39033,2017,1
2.0,39035,2010,1
2.0,39035,2011,1
2.0,39035,2012,1
2.0,39035,2013,1
2.0,39035,2014,1
2.0,39035,2015,1
2.0,39035,2016,1
2.0,39035,2017,1
2.0,39037,2010,1
2.0,39037,2011,1
2.0,39037,2012,1
2.0,39037,2013,1
2.0,39037,2014,1
2.0,39037,2015,1
2.0,39037,2016,1
2.0,39037,2017,1
2.0,39039,2010,1
2.0,39039,2011,1
2.0,39039,2012,1
2.0,39039,2013,1
2.0,39039,2014,1
2.0,39039,2015,1
2.0,39039,2016,1
2.0,39039,2017,1
2.0,39041,2010,1
2.0,39041,2011,1
2.0,39041,2012,1
2.0,39041,2013,1
2.0,39041,2014,1
2.0,39041,2015,1
2.0,39041,2016,1
2.0,39041,2017,1
2.0,39043,2010,1
2.0,39043,2011,1
2.0,39043,2012,1
2.0,39043,2013,1
2.0,39043,2014,1
2.0,39043,2015,1
2.0,39043,2016,1
2.0,39043,2017,1
2.0,39045,2010,1
2.0,39045,2011,1
2.0,39045,2012,1
2.0,39045,2013,1
2.0,39045,2014,1
2.0,39045,2015,1
2.0,39045,2016,1
2.0,39045,2017,1
2.0,39047,2010,1
2.0,39047,2011,1
2.0,39047,2012,1
2.0,39047,2013,1
2.0,39047,2014,1
2.0,39047,2015,1
2.0,39047,2016,1
2.0,39047,2017,1
2.0,39049,2010,1
2.0,39049,2011,1
2.0,39049,2012,1
2.0,39049,2013,1
2.0,39049,2014,1
2.0,39049,2015,1
2.0,39049,2016,1
2.0,39049,2017,1
2.0,39051,2010,1
2.0,39051,2011,1
2.0,39051,2012,1
2.0,39051,2013,1
2.0,39051,2014,1
2.0,39051,2015,1
2.0,39051,2016,1
2.0,39051,2017,1
2.0,39053,2010,1
2.0,39053,2011,1
2.0,39053,2012,1
2.0,39053,2013,1
2.0,39053,2014,1
2.0,39053,2015,1
2.0,39053,2016,1
2.0,39053,2017,1
2.0,39055,2010,1
2.0,39055,2011,1
2.0,39055,2012,1
2.0,39055,2013,1
2.0,39055,2014,1
2.0,39055,2015,1
2.0,39055,2016,1
2.0,39055,2017,1
2.0,39057,2010,1
2.0,39057,2011,1
2.0,39057,2012,1
2.0,39057,2013,1
2.0,39057,2014,1
2.0,39057,2015,1
2.0,39057,2016,1
2.0,39057,2017,1
2.0,39059,2010,1
2.0,39059,2011,1
2.0,39059,2012,1
2.0,39059,2013,1
2.0,39059,2014,1
2.0,39059,2015,1
2.0,39059,2016,1
2.0,39059,2017,1
2.0,39061,2010,1
2.0,39061,2011,1
2.0,39061,2012,1
2.0,39061,2013,1
2.0,39061,2014,1
2.0,39061,2015,1
2.0,39061,2016,1
2.0,39061,2017,1
2.0,39063,2010,1
2.0,39063,2011,1
2.0,39063,2012,1
2.0,39063,2013,1
2.0,39063,2014,1
2.0,39063,2015,1
2.0,39063,2016,1
2.0,39063,2017,1
2.0,39065,2010,1
2.0,39065,2011,1
2.0,39065,2012,1
2.0,39065,2013,1
2.0,39065,2014,1
2.0,39065,2015,1
2.0,39065,2016,1
2.0,39065,2017,1
2.0,39067,2013,1
2.0,39067,2014,1
2.0,39067,2015,1
2.0,39067,2016,1
2.0,39067,2017,1
2.0,39069,2010,1
2.0,39069,2011,1
2.0,39069,2012,1
2.0,39069,2013,1
2.0,39069,2014,1
2.0,39069,2015,1
2.0,39069,2016,1
2.0,39071,2010,1
2.0,39071,2011,1
2.0,39071,2012,1
2.0,39071,2013,1
2.0,39071,2014,1
2.0,39071,2015,1
2.0,39071,2016,1
2.0,39071,2017,1
2.0,39073,2010,1
2.0,39073,2011,1
2.0,39073,2012,1
2.0,39073,2013,1
2.0,39073,2014,1
2.0,39073,2015,1
2.0,39073,2016,1
2.0,39073,2017,1
2.0,39075,2010,1
2.0,39075,2011,1
2.0,39075,2012,1
2.0,39075,2013,1
2.0,39075,2014,1
2.0,39075,2015,1
2.0,39075,2016,1
2.0,39075,2017,1
2.0,39077,2010,1
2.0,39077,2011,1
2.0,39077,2012,1
2.0,39077,2013,1
2.0,39077,2014,1
2.0,39077,2015,1
2.0,39077,2016,1
2.0,39077,2017,1
2.0,39079,2010,1
2.0,39079,2011,1
2.0,39079,2012,1
2.0,39079,2013,1
2.0,39079,2014,1
2.0,39079,2015,1
2.0,39079,2016,1
2.0,39079,2017,1
2.0,39081,2010,1
2.0,39081,2011,1
2.0,39081,2012,1
2.0,39081,2013,1
2.0,39081,2014,1
2.0,39081,2015,1
2.0,39081,2016,1
2.0,39081,2017,1
2.0,39083,2010,1
2.0,39083,2011,1
2.0,39083,2012,1
2.0,39083,2013,1
2.0,39083,2014,1
2.0,39083,2015,1
2.0,39083,2016,1
2.0,39083,2017,1
2.0,39085,2010,1
2.0,39085,2011,1
2.0,39085,2012,1
2.0,39085,2013,1
2.0,39085,2014,1
2.0,39085,2015,1
2.0,39085,2016,1
2.0,39085,2017,1
2.0,39087,2010,1
2.0,39087,2011,1
2.0,39087,2012,1
2.0,39087,2013,1
2.0,39087,2014,1
2.0,39087,2015,1
2.0,39087,2016,1
2.0,39087,2017,1
2.0,39089,2010,1
2.0,39089,2011,1
2.0,39089,2012,1
2.0,39089,2013,1
2.0,39089,2014,1
2.0,39089,2015,1
2.0,39089,2016,1
2.0,39089,2017,1
2.0,39091,2010,1
2.0,39091,2011,1
2.0,39091,2012,1
2.0,39091,2013,1
2.0,39091,2014,1
2.0,39091,2015,1
2.0,39091,2016,1
2.0,39091,2017,1
2.0,39093,2010,1
2.0,39093,2011,1
2.0,39093,2012,1
2.0,39093,2013,1
2.0,39093,2014,1
2.0,39093,2015,1
2.0,39093,2016,1
2.0,39093,2017,1
2.0,39095,2010,1
2.0,39095,2011,1
2.0,39095,2012,1
2.0,39095,2013,1
2.0,39095,2014,1
2.0,39095,2015,1
2.0,39095,2016,1
2.0,39095,2017,1
2.0,39097,2010,1
2.0,39097,2011,1
2.0,39097,2012,1
2.0,39097,2013,1
2.0,39097,2014,1
2.0,39097,2015,1
2.0,39097,2016,1
2.0,39097,2017,1
2.0,39099,2010,1
2.0,39099,2011,1
2.0,39099,2012,1
2.0,39099,2013,1
