,YYYY,DrugReports,DrugCode_0,DrugCode_1,StateCode_0,StateCode_1,StateCode_2,CountyCode_0,CountyCode_1,CountyCode_2,CountyCode_3,CountyCode_4,CountyCode_5,CountyCode_6,CountyCode_7
1881,2017,1,0,1,1,0,0,0,0,0,1,0,0,1,0
1882,2010,12,1,0,1,0,0,0,0,0,1,0,0,1,0
1883,2011,3,1,0,1,0,0,0,0,0,1,0,0,1,0
1884,2012,17,1,0,1,0,0,0,0,0,1,0,0,1,0
1885,2013,6,1,0,1,0,0,0,0,0,1,0,0,1,0
1886,2014,22,1,0,1,0,0,0,0,0,1,0,0,1,0
1887,2015,9,1,0,1,0,0,0,0,0,1,0,0,1,0
1888,2016,24,1,0,1,0,0,0,0,0,1,0,0,1,0
1889,2017,12,1,0,1,0,0,0,0,0,1,0,0,1,0
1890,2010,2,0,0,0,0,0,0,0,0,1,0,0,1,1
1891,2010,4,0,1,0,0,0,0,0,0,1,0,0,1,1
1892,2012,2,0,1,0,0,0,0,0,0,1,0,0,1,1
1893,2014,1,0,1,0,0,0,0,0,0,1,0,0,1,1
1894,2015,1,0,1,0,0,0,0,0,0,1,0,0,1,1
1895,2010,5,0,0,0,0,1,0,0,0,1,0,0,1,1
1896,2011,6,0,0,0,0,1,0,0,0,1,0,0,1,1
1897,2012,1,0,0,0,0,1,0,0,0,1,0,0,1,1
1898,2013,4,0,0,0,0,1,0,0,0,1,0,0,1,1
1899,2014,17,0,0,0,0,1,0,0,0,1,0,0,1,1
1900,2015,38,0,0,0,0,1,0,0,0,1,0,0,1,1
1901,2016,51,0,0,0,0,1,0,0,0,1,0,0,1,1
1902,2017,61,0,0,0,0,1,0,0,0,1,0,0,1,1
1903,2010,71,0,1,0,0,1,0,0,0,1,0,0,1,1
1904,2011,54,0,1,0,0,1,0,0,0,1,0,0,1,1
1905,2012,48,0,1,0,0,1,0,0,0,1,0,0,1,1
1906,2013,55,0,1,0,0,1,0,0,0,1,0,0,1,1
1907,2014,43,0,1,0,0,1,0,0,0,1,0,0,1,1
1908,2015,67,0,1,0,0,1,0,0,0,1,0,0,1,1
1909,2016,46,0,1,0,0,1,0,0,0,1,0,0,1,1
1910,2017,39,0,1,0,0,1,0,0,0,1,0,0,1,1
1911,2010,24,1,0,0,0,1,0,0,0,1,0,0,1,1
1912,2011,23,1,0,0,0,1,0,0,0,1,0,0,1,1
1913,2012,12,1,0,0,0,1,0,0,0,1,0,0,1,1
1914,2013,44,1,0,0,0,1,0,0,0,1,0,0,1,1
1915,2014,132,1,0,0,0,1,0,0,0,1,0,0,1,1
1916,2015,164,1,0,0,0,1,0,0,0,1,0,0,1,1
1917,2016,123,1,0,0,0,1,0,0,0,1,0,0,1,1
1918,2017,56,1,0,0,0,1,0,0,0,1,0,0,1,1
1919,2010,7,0,0,0,1,0,0,0,0,1,0,0,1,1
1920,2011,6,0,0,0,1,0,0,0,0,1,0,0,1,1
1921,2012,10,0,0,0,1,0,0,0,0,1,0,0,1,1
1922,2013,8,0,0,0,1,0,0,0,0,1,0,0,1,1
1923,2014,2,0,0,0,1,0,0,0,0,1,0,0,1,1
1924,2015,5,0,0,0,1,0,0,0,0,1,0,0,1,1
1925,2016,53,0,0,0,1,0,0,0,0,1,0,0,1,1
1926,2017,31,0,0,0,1,0,0,0,0,1,0,0,1,1
1927,2010,46,0,1,0,1,0,0,0,0,1,0,0,1,1
1928,2011,39,0,1,0,1,0,0,0,0,1,0,0,1,1
1929,2012,55,0,1,0,1,0,0,0,0,1,0,0,1,1
1930,2013,45,0,1,0,1,0,0,0,0,1,0,0,1,1
1931,2014,34,0,1,0,1,0,0,0,0,1,0,0,1,1
1932,2015,46,0,1,0,1,0,0,0,0,1,0,0,1,1
1933,2016,56,0,1,0,1,0,0,0,0,1,0,0,1,1
1934,2017,30,0,1,0,1,0,0,0,0,1,0,0,1,1
1935,2010,6,1,0,0,1,0,0,0,0,1,0,0,1,1
1936,2011,8,1,0,0,1,0,0,0,0,1,0,0,1,1
1937,2012,7,1,0,0,1,0,0,0,0,1,0,0,1,1
1938,2013,21,1,0,0,1,0,0,0,0,1,0,0,1,1
1939,2014,24,1,0,0,1,0,0,0,0,1,0,0,1,1
1940,2015,67,1,0,0,1,0,0,0,0,1,0,0,1,1
1941,2016,47,1,0,0,1,0,0,0,0,1,0,0,1,1
1942,2017,20,1,0,0,1,0,0,0,0,1,0,0,1,1
1943,2010,4,0,0,1,0,0,0,0,0,1,0,0,1,1
1944,2011,9,0,0,1,0,0,0,0,0,1,0,0,1,1
1945,2012,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1946,2013,2,0,0,1,0,0,0,0,0,1,0,0,1,1
1947,2014,7,0,0,1,0,0,0,0,0,1,0,0,1,1
1948,2015,31,0,0,1,0,0,0,0,0,1,0,0,1,1
1949,2016,68,0,0,1,0,0,0,0,0,1,0,0,1,1
1950,2017,93,0,0,1,0,0,0,0,0,1,0,0,1,1
1951,2010,264,0,1,1,0,0,0,0,0,1,0,0,1,1
1952,2011,332,0,1,1,0,0,0,0,0,1,0,0,1,1
1953,2012,267,0,1,1,0,0,0,0,0,1,0,0,1,1
1954,2013,155,0,1,1,0,0,0,0,0,1,0,0,1,1
1955,2014,167,0,1,1,0,0,0,0,0,1,0,0,1,1
1956,2015,49,0,1,1,0,0,0,0,0,1,0,0,1,1
1957,2016,69,0,1,1,0,0,0,0,0,1,0,0,1,1
1958,2017,108,0,1,1,0,0,0,0,0,1,0,0,1,1
1959,2010,72,1,0,1,0,0,0,0,0,1,0,0,1,1
1960,2011,247,1,0,1,0,0,0,0,0,1,0,0,1,1
1961,2012,133,1,0,1,0,0,0,0,0,1,0,0,1,1
1962,2013,166,1,0,1,0,0,0,0,0,1,0,0,1,1
1963,2014,280,1,0,1,0,0,0,0,0,1,0,0,1,1
1964,2015,152,1,0,1,0,0,0,0,0,1,0,0,1,1
1965,2016,168,1,0,1,0,0,0,0,0,1,0,0,1,1
1966,2017,202,1,0,1,0,0,0,0,0,1,0,0,1,1
1967,2010,3,0,0,0,0,0,0,0,0,1,0,1,0,0
1968,2011,3,0,0,0,0,0,0,0,0,1,0,1,0,0
1969,2012,2,0,0,0,0,0,0,0,0,1,0,1,0,0
1970,2014,6,0,0,0,0,0,0,0,0,1,0,1,0,0
1971,2015,9,0,0,0,0,0,0,0,0,1,0,1,0,0
1972,2016,8,0,0,0,0,0,0,0,0,1,0,1,0,0
1973,2017,19,0,0,0,0,0,0,0,0,1,0,1,0,0
1974,2010,44,0,1,0,0,0,0,0,0,1,0,1,0,0
1975,2011,64,0,1,0,0,0,0,0,0,1,0,1,0,0
1976,2012,58,0,1,0,0,0,0,0,0,1,0,1,0,0
1977,2013,31,0,1,0,0,0,0,0,0,1,0,1,0,0
1978,2014,40,0,1,0,0,0,0,0,0,1,0,1,0,0
1979,2015,21,0,1,0,0,0,0,0,0,1,0,1,0,0
1980,2016,13,0,1,0,0,0,0,0,0,1,0,1,0,0
1981,2017,19,0,1,0,0,0,0,0,0,1,0,1,0,0
1982,2010,8,1,0,0,0,0,0,0,0,1,0,1,0,0
1983,2011,23,1,0,0,0,0,0,0,0,1,0,1,0,0
1984,2012,62,1,0,0,0,0,0,0,0,1,0,1,0,0
1985,2013,74,1,0,0,0,0,0,0,0,1,0,1,0,0
1986,2014,54,1,0,0,0,0,0,0,0,1,0,1,0,0
1987,2015,26,1,0,0,0,0,0,0,0,1,0,1,0,0
1988,2016,17,1,0,0,0,0,0,0,0,1,0,1,0,0
1989,2017,14,1,0,0,0,0,0,0,0,1,0,1,0,0
1990,2010,15,0,0,0,0,1,0,0,0,1,0,1,0,0
1991,2011,7,0,0,0,0,1,0,0,0,1,0,1,0,0
1992,2012,10,0,0,0,0,1,0,0,0,1,0,1,0,0
1993,2013,3,0,0,0,0,1,0,0,0,1,0,1,0,0
1994,2014,16,0,0,0,0,1,0,0,0,1,0,1,0,0
1995,2015,16,0,0,0,0,1,0,0,0,1,0,1,0,0
1996,2016,25,0,0,0,0,1,0,0,0,1,0,1,0,0
1997,2017,63,0,0,0,0,1,0,0,0,1,0,1,0,0
1998,2010,127,0,1,0,0,1,0,0,0,1,0,1,0,0
1999,2011,126,0,1,0,0,1,0,0,0,1,0,1,0,0
2000,2012,91,0,1,0,0,1,0,0,0,1,0,1,0,0
2001,2013,60,0,1,0,0,1,0,0,0,1,0,1,0,0
2002,2014,107,0,1,0,0,1,0,0,0,1,0,1,0,0
2003,2015,101,0,1,0,0,1,0,0,0,1,0,1,0,0
2004,2016,100,0,1,0,0,1,0,0,0,1,0,1,0,0
2005,2017,82,0,1,0,0,1,0,0,0,1,0,1,0,0
2006,2010,1123,1,0,0,0,1,0,0,0,1,0,1,0,0
2007,2011,550,1,0,0,0,1,0,0,0,1,0,1,0,0
2008,2012,124,1,0,0,0,1,0,0,0,1,0,1,0,0
2009,2013,167,1,0,0,0,1,0,0,0,1,0,1,0,0
2010,2014,170,1,0,0,0,1,0,0,0,1,0,1,0,0
2011,2015,216,1,0,0,0,1,0,0,0,1,0,1,0,0
2012,2016,158,1,0,0,0,1,0,0,0,1,0,1,0,0
2013,2017,78,1,0,0,0,1,0,0,0,1,0,1,0,0
2014,2010,1,0,0,0,1,0,0,0,0,1,0,1,0,0
2015,2011,5,0,0,0,1,0,0,0,0,1,0,1,0,0
2016,2012,1,0,0,0,1,0,0,0,0,1,0,1,0,0
2017,2014,1,0,0,0,1,0,0,0,0,1,0,1,0,0
2018,2015,3,0,0,0,1,0,0,0,0,1,0,1,0,0
2019,2016,2,0,0,0,1,0,0,0,0,1,0,1,0,0
2020,2017,3,0,0,0,1,0,0,0,0,1,0,1,0,0
2021,2010,13,0,1,0,1,0,0,0,0,1,0,1,0,0
2022,2011,11,0,1,0,1,0,0,0,0,1,0,1,0,0
2023,2012,14,0,1,0,1,0,0,0,0,1,0,1,0,0
2024,2013,7,0,1,0,1,0,0,0,0,1,0,1,0,0
2025,2014,17,0,1,0,1,0,0,0,0,1,0,1,0,0
2026,2015,10,0,1,0,1,0,0,0,0,1,0,1,0,0
2027,2017,3,0,1,0,1,0,0,0,0,1,0,1,0,0
2028,2010,32,1,0,0,1,0,0,0,0,1,0,1,0,0
2029,2011,14,1,0,0,1,0,0,0,0,1,0,1,0,0
2030,2012,19,1,0,0,1,0,0,0,0,1,0,1,0,0
2031,2013,31,1,0,0,1,0,0,0,0,1,0,1,0,0
2032,2014,35,1,0,0,1,0,0,0,0,1,0,1,0,0
2033,2015,39,1,0,0,1,0,0,0,0,1,0,1,0,0
2034,2016,12,1,0,0,1,0,0,0,0,1,0,1,0,0
2035,2017,11,1,0,0,1,0,0,0,0,1,0,1,0,0
2036,2010,13,0,0,0,1,1,0,0,0,1,0,1,0,0
2037,2011,11,0,0,0,1,1,0,0,0,1,0,1,0,0
2038,2012,22,0,0,0,1,1,0,0,0,1,0,1,0,0
2039,2013,10,0,0,0,1,1,0,0,0,1,0,1,0,0
2040,2014,21,0,0,0,1,1,0,0,0,1,0,1,0,0
2041,2015,32,0,0,0,1,1,0,0,0,1,0,1,0,0
2042,2016,151,0,0,0,1,1,0,0,0,1,0,1,0,0
2043,2017,227,0,0,0,1,1,0,0,0,1,0,1,0,0
2044,2010,135,0,1,0,1,1,0,0,0,1,0,1,0,0
2045,2011,180,0,1,0,1,1,0,0,0,1,0,1,0,0
2046,2012,200,0,1,0,1,1,0,0,0,1,0,1,0,0
2047,2013,206,0,1,0,1,1,0,0,0,1,0,1,0,0
2048,2014,270,0,1,0,1,1,0,0,0,1,0,1,0,0
2049,2015,188,0,1,0,1,1,0,0,0,1,0,1,0,0
2050,2016,189,0,1,0,1,1,0,0,0,1,0,1,0,0
2051,2017,150,0,1,0,1,1,0,0,0,1,0,1,0,0
2052,2010,69,1,0,0,1,1,0,0,0,1,0,1,0,0
2053,2011,98,1,0,0,1,1,0,0,0,1,0,1,0,0
2054,2012,139,1,0,0,1,1,0,0,0,1,0,1,0,0
2055,2013,225,1,0,0,1,1,0,0,0,1,0,1,0,0
2056,2014,310,1,0,0,1,1,0,0,0,1,0,1,0,0
2057,2015,373,1,0,0,1,1,0,0,0,1,0,1,0,0
2058,2016,477,1,0,0,1,1,0,0,0,1,0,1,0,0
2059,2017,350,1,0,0,1,1,0,0,0,1,0,1,0,0
2060,2011,1,0,0,1,0,0,0,0,0,1,0,1,0,0
2061,2012,1,0,0,1,0,0,0,0,0,1,0,1,0,0
2062,2014,1,0,0,1,0,0,0,0,0,1,0,1,0,0
2063,2015,9,0,0,1,0,0,0,0,0,1,0,1,0,0
2064,2011,4,0,1,1,0,0,0,0,0,1,0,1,0,0
2065,2012,15,0,1,1,0,0,0,0,0,1,0,1,0,0
2066,2013,89,0,1,1,0,0,0,0,0,1,0,1,0,0
2067,2014,62,0,1,1,0,0,0,0,0,1,0,1,0,0
2068,2015,37,0,1,1,0,0,0,0,0,1,0,1,0,0
2069,2016,4,0,1,1,0,0,0,0,0,1,0,1,0,0
2070,2017,7,0,1,1,0,0,0,0,0,1,0,1,0,0
2071,2011,4,1,0,1,0,0,0,0,0,1,0,1,0,0
2072,2012,1,1,0,1,0,0,0,0,0,1,0,1,0,0
2073,2013,122,1,0,1,0,0,0,0,0,1,0,1,0,0
2074,2014,19,1,0,1,0,0,0,0,0,1,0,1,0,0
2075,2015,8,1,0,1,0,0,0,0,0,1,0,1,0,0
2076,2010,3,0,0,0,0,0,0,0,0,1,0,1,0,1
2077,2011,2,0,0,0,0,0,0,0,0,1,0,1,0,1
2078,2012,3,0,0,0,0,0,0,0,0,1,0,1,0,1
2079,2013,2,0,0,0,0,0,0,0,0,1,0,1,0,1
2080,2014,4,0,0,0,0,0,0,0,0,1,0,1,0,1
2081,2015,5,0,0,0,0,0,0,0,0,1,0,1,0,1
2082,2016,9,0,0,0,0,0,0,0,0,1,0,1,0,1
2083,2017,32,0,0,0,0,0,0,0,0,1,0,1,0,1
2084,2010,235,0,1,0,0,0,0,0,0,1,0,1,0,1
2085,2011,147,0,1,0,0,0,0,0,0,1,0,1,0,1
2086,2012,172,0,1,0,0,0,0,0,0,1,0,1,0,1
2087,2013,72,0,1,0,0,0,0,0,0,1,0,1,0,1
2088,2014,91,0,1,0,0,0,0,0,0,1,0,1,0,1
2089,2015,65,0,1,0,0,0,0,0,0,1,0,1,0,1
2090,2016,34,0,1,0,0,0,0,0,0,1,0,1,0,1
2091,2017,14,0,1,0,0,0,0,0,0,1,0,1,0,1
2092,2010,1,1,0,0,0,0,0,0,0,1,0,1,0,1
2093,2012,10,1,0,0,0,0,0,0,0,1,0,1,0,1
2094,2013,24,1,0,0,0,0,0,0,0,1,0,1,0,1
2095,2014,51,1,0,0,0,0,0,0,0,1,0,1,0,1
2096,2015,13,1,0,0,0,0,0,0,0,1,0,1,0,1
2097,2016,44,1,0,0,0,0,0,0,0,1,0,1,0,1
2098,2017,32,1,0,0,0,0,0,0,0,1,0,1,0,1
2099,2010,10,0,0,0,0,1,0,0,0,1,0,1,0,1
2100,2011,16,0,0,0,0,1,0,0,0,1,0,1,0,1
2101,2012,13,0,0,0,0,1,0,0,0,1,0,1,0,1
2102,2013,9,0,0,0,0,1,0,0,0,1,0,1,0,1
2103,2014,17,0,0,0,0,1,0,0,0,1,0,1,0,1
2104,2015,58,0,0,0,0,1,0,0,0,1,0,1,0,1
2105,2016,186,0,0,0,0,1,0,0,0,1,0,1,0,1
2106,2017,200,0,0,0,0,1,0,0,0,1,0,1,0,1
2107,2010,74,0,1,0,0,1,0,0,0,1,0,1,0,1
2108,2011,113,0,1,0,0,1,0,0,0,1,0,1,0,1
2109,2012,130,0,1,0,0,1,0,0,0,1,0,1,0,1
2110,2013,126,0,1,0,0,1,0,0,0,1,0,1,0,1
2111,2014,95,0,1,0,0,1,0,0,0,1,0,1,0,1
2112,2015,115,0,1,0,0,1,0,0,0,1,0,1,0,1
2113,2016,124,0,1,0,0,1,0,0,0,1,0,1,0,1
2114,2017,69,0,1,0,0,1,0,0,0,1,0,1,0,1
2115,2010,30,1,0,0,0,1,0,0,0,1,0,1,0,1
2116,2011,78,1,0,0,0,1,0,0,0,1,0,1,0,1
2117,2012,107,1,0,0,0,1,0,0,0,1,0,1,0,1
2118,2013,167,1,0,0,0,1,0,0,0,1,0,1,0,1
2119,2014,292,1,0,0,0,1,0,0,0,1,0,1,0,1
2120,2015,278,1,0,0,0,1,0,0,0,1,0,1,0,1
2121,2016,199,1,0,0,0,1,0,0,0,1,0,1,0,1
2122,2017,152,1,0,0,0,1,0,0,0,1,0,1,0,1
2123,2010,13,0,0,0,1,0,0,0,0,1,0,1,0,1
2124,2011,13,0,0,0,1,0,0,0,0,1,0,1,0,1
2125,2012,13,0,0,0,1,0,0,0,0,1,0,1,0,1
2126,2013,22,0,0,0,1,0,0,0,0,1,0,1,0,1
2127,2014,12,0,0,0,1,0,0,0,0,1,0,1,0,1
2128,2015,45,0,0,0,1,0,0,0,0,1,0,1,0,1
2129,2016,141,0,0,0,1,0,0,0,0,1,0,1,0,1
2130,2017,419,0,0,0,1,0,0,0,0,1,0,1,0,1
2131,2010,90,0,1,0,1,0,0,0,0,1,0,1,0,1
2132,2011,117,0,1,0,1,0,0,0,0,1,0,1,0,1
2133,2012,88,0,1,0,1,0,0,0,0,1,0,1,0,1
2134,2013,91,0,1,0,1,0,0,0,0,1,0,1,0,1
2135,2014,91,0,1,0,1,0,0,0,0,1,0,1,0,1
2136,2015,116,0,1,0,1,0,0,0,0,1,0,1,0,1
2137,2016,65,0,1,0,1,0,0,0,0,1,0,1,0,1
2138,2017,123,0,1,0,1,0,0,0,0,1,0,1,0,1
2139,2010,266,1,0,0,1,0,0,0,0,1,0,1,0,1
2140,2011,205,1,0,0,1,0,0,0,0,1,0,1,0,1
2141,2012,264,1,0,0,1,0,0,0,0,1,0,1,0,1
2142,2013,358,1,0,0,1,0,0,0,0,1,0,1,0,1
2143,2014,709,1,0,0,1,0,0,0,0,1,0,1,0,1
2144,2015,705,1,0,0,1,0,0,0,0,1,0,1,0,1
2145,2016,488,1,0,0,1,0,0,0,0,1,0,1,0,1
2146,2017,603,1,0,0,1,0,0,0,0,1,0,1,0,1
2147,2010,1,0,0,0,1,1,0,0,0,1,0,1,0,1
2148,2011,1,0,0,0,1,1,0,0,0,1,0,1,0,1
2149,2013,1,0,0,0,1,1,0,0,0,1,0,1,0,1
2150,2014,8,0,0,0,1,1,0,0,0,1,0,1,0,1
2151,2016,2,0,0,0,1,1,0,0,0,1,0,1,0,1
2152,2017,5,0,0,0,1,1,0,0,0,1,0,1,0,1
2153,2010,3,0,1,0,1,1,0,0,0,1,0,1,0,1
2154,2011,11,0,1,0,1,1,0,0,0,1,0,1,0,1
2155,2012,3,0,1,0,1,1,0,0,0,1,0,1,0,1
2156,2013,10,0,1,0,1,1,0,0,0,1,0,1,0,1
2157,2014,10,0,1,0,1,1,0,0,0,1,0,1,0,1
2158,2015,7,0,1,0,1,1,0,0,0,1,0,1,0,1
2159,2016,3,0,1,0,1,1,0,0,0,1,0,1,0,1
2160,2017,3,0,1,0,1,1,0,0,0,1,0,1,0,1
2161,2010,4,1,0,0,1,1,0,0,0,1,0,1,0,1
2162,2011,1,1,0,0,1,1,0,0,0,1,0,1,0,1
2163,2012,2,1,0,0,1,1,0,0,0,1,0,1,0,1
2164,2013,9,1,0,0,1,1,0,0,0,1,0,1,0,1
2165,2014,15,1,0,0,1,1,0,0,0,1,0,1,0,1
2166,2015,17,1,0,0,1,1,0,0,0,1,0,1,0,1
2167,2016,7,1,0,0,1,1,0,0,0,1,0,1,0,1
2168,2017,4,1,0,0,1,1,0,0,0,1,0,1,0,1
2169,2014,3,0,1,1,0,0,0,0,0,1,0,1,0,1
2170,2010,3,0,0,0,0,0,0,0,0,1,0,1,1,0
2171,2011,3,0,0,0,0,0,0,0,0,1,0,1,1,0
2172,2012,2,0,0,0,0,0,0,0,0,1,0,1,1,0
2173,2013,4,0,0,0,0,0,0,0,0,1,0,1,1,0
2174,2015,1,0,0,0,0,0,0,0,0,1,0,1,1,0
2175,2016,1,0,0,0,0,0,0,0,0,1,0,1,1,0
2176,2010,54,0,1,0,0,0,0,0,0,1,0,1,1,0
2177,2011,21,0,1,0,0,0,0,0,0,1,0,1,1,0
2178,2012,26,0,1,0,0,0,0,0,0,1,0,1,1,0
2179,2013,24,0,1,0,0,0,0,0,0,1,0,1,1,0
2180,2014,36,0,1,0,0,0,0,0,0,1,0,1,1,0
2181,2015,32,0,1,0,0,0,0,0,0,1,0,1,1,0
2182,2016,18,0,1,0,0,0,0,0,0,1,0,1,1,0
2183,2017,7,0,1,0,0,0,0,0,0,1,0,1,1,0
2184,2011,2,1,0,0,0,0,0,0,0,1,0,1,1,0
2185,2016,2,1,0,0,0,0,0,0,0,1,0,1,1,0
2186,2010,3,0,0,0,0,1,0,0,0,1,0,1,1,0
2187,2011,20,0,0,0,0,1,0,0,0,1,0,1,1,0
2188,2012,11,0,0,0,0,1,0,0,0,1,0,1,1,0
2189,2013,7,0,0,0,0,1,0,0,0,1,0,1,1,0
2190,2014,8,0,0,0,0,1,0,0,0,1,0,1,1,0
2191,2015,36,0,0,0,0,1,0,0,0,1,0,1,1,0
2192,2016,21,0,0,0,0,1,0,0,0,1,0,1,1,0
2193,2017,53,0,0,0,0,1,0,0,0,1,0,1,1,0
2194,2010,125,0,1,0,0,1,0,0,0,1,0,1,1,0
2195,2011,210,0,1,0,0,1,0,0,0,1,0,1,1,0
2196,2012,243,0,1,0,0,1,0,0,0,1,0,1,1,0
2197,2013,176,0,1,0,0,1,0,0,0,1,0,1,1,0
2198,2014,155,0,1,0,0,1,0,0,0,1,0,1,1,0
2199,2015,211,0,1,0,0,1,0,0,0,1,0,1,1,0
2200,2016,184,0,1,0,0,1,0,0,0,1,0,1,1,0
2201,2017,134,0,1,0,0,1,0,0,0,1,0,1,1,0
2202,2010,186,1,0,0,0,1,0,0,0,1,0,1,1,0
2203,2011,149,1,0,0,0,1,0,0,0,1,0,1,1,0
2204,2012,209,1,0,0,0,1,0,0,0,1,0,1,1,0
2205,2013,264,1,0,0,0,1,0,0,0,1,0,1,1,0
2206,2014,148,1,0,0,0,1,0,0,0,1,0,1,1,0
2207,2015,277,1,0,0,0,1,0,0,0,1,0,1,1,0
2208,2016,195,1,0,0,0,1,0,0,0,1,0,1,1,0
2209,2017,131,1,0,0,0,1,0,0,0,1,0,1,1,0
2210,2010,45,0,0,0,1,0,0,0,0,1,0,1,1,0
2211,2011,30,0,0,0,1,0,0,0,0,1,0,1,1,0
2212,2012,28,0,0,0,1,0,0,0,0,1,0,1,1,0
2213,2013,55,0,0,0,1,0,0,0,0,1,0,1,1,0
2214,2014,63,0,0,0,1,0,0,0,0,1,0,1,1,0
2215,2015,144,0,0,0,1,0,0,0,0,1,0,1,1,0
2216,2016,250,0,0,0,1,0,0,0,0,1,0,1,1,0
2217,2017,517,0,0,0,1,0,0,0,0,1,0,1,1,0
2218,2010,530,0,1,0,1,0,0,0,0,1,0,1,1,0
2219,2011,597,0,1,0,1,0,0,0,0,1,0,1,1,0
2220,2012,535,0,1,0,1,0,0,0,0,1,0,1,1,0
2221,2013,628,0,1,0,1,0,0,0,0,1,0,1,1,0
2222,2014,625,0,1,0,1,0,0,0,0,1,0,1,1,0
2223,2015,633,0,1,0,1,0,0,0,0,1,0,1,1,0
2224,2016,527,0,1,0,1,0,0,0,0,1,0,1,1,0
2225,2017,441,0,1,0,1,0,0,0,0,1,0,1,1,0
2226,2010,344,1,0,0,1,0,0,0,0,1,0,1,1,0
2227,2011,461,1,0,0,1,0,0,0,0,1,0,1,1,0
2228,2012,539,1,0,0,1,0,0,0,0,1,0,1,1,0
2229,2013,572,1,0,0,1,0,0,0,0,1,0,1,1,0
2230,2014,765,1,0,0,1,0,0,0,0,1,0,1,1,0
2231,2015,929,1,0,0,1,0,0,0,0,1,0,1,1,0
2232,2016,847,1,0,0,1,0,0,0,0,1,0,1,1,0
2233,2017,709,1,0,0,1,0,0,0,0,1,0,1,1,0
2234,2010,2,0,0,0,1,1,0,0,0,1,0,1,1,0
2235,2011,2,0,0,0,1,1,0,0,0,1,0,1,1,0
2236,2014,1,0,0,0,1,1,0,0,0,1,0,1,1,0
2237,2017,1,0,0,0,1,1,0,0,0,1,0,1,1,0
2238,2010,13,0,1,0,1,1,0,0,0,1,0,1,1,0
2239,2011,3,0,1,0,1,1,0,0,0,1,0,1,1,0
2240,2012,2,0,1,0,1,1,0,0,0,1,0,1,1,0
2241,2013,3,0,1,0,1,1,0,0,0,1,0,1,1,0
2242,2014,5,0,1,0,1,1,0,0,0,1,0,1,1,0
2243,2015,4,0,1,0,1,1,0,0,0,1,0,1,1,0
2244,2016,1,0,1,0,1,1,0,0,0,1,0,1,1,0
2245,2017,3,0,1,0,1,1,0,0,0,1,0,1,1,0
2246,2010,12,1,0,0,1,1,0,0,0,1,0,1,1,0
2247,2013,2,1,0,0,1,1,0,0,0,1,0,1,1,0
2248,2014,1,1,0,0,1,1,0,0,0,1,0,1,1,0
2249,2017,1,1,0,0,1,1,0,0,0,1,0,1,1,0
2250,2010,1,0,0,1,0,0,0,0,0,1,0,1,1,0
2251,2012,1,0,0,1,0,0,0,0,0,1,0,1,1,0
2252,2013,1,0,0,1,0,0,0,0,0,1,0,1,1,0
2253,2014,3,0,0,1,0,0,0,0,0,1,0,1,1,0
2254,2016,5,0,0,1,0,0,0,0,0,1,0,1,1,0
2255,2017,7,0,0,1,0,0,0,0,0,1,0,1,1,0
2256,2010,136,0,1,1,0,0,0,0,0,1,0,1,1,0
2257,2011,147,0,1,1,0,0,0,0,0,1,0,1,1,0
2258,2012,139,0,1,1,0,0,0,0,0,1,0,1,1,0
2259,2013,99,0,1,1,0,0,0,0,0,1,0,1,1,0
2260,2014,129,0,1,1,0,0,0,0,0,1,0,1,1,0
2261,2015,66,0,1,1,0,0,0,0,0,1,0,1,1,0
2262,2016,120,0,1,1,0,0,0,0,0,1,0,1,1,0
2263,2017,58,0,1,1,0,0,0,0,0,1,0,1,1,0
2264,2012,14,1,0,1,0,0,0,0,0,1,0,1,1,0
2265,2013,17,1,0,1,0,0,0,0,0,1,0,1,1,0
2266,2014,22,1,0,1,0,0,0,0,0,1,0,1,1,0
2267,2015,22,1,0,1,0,0,0,0,0,1,0,1,1,0
2268,2016,25,1,0,1,0,0,0,0,0,1,0,1,1,0
2269,2017,24,1,0,1,0,0,0,0,0,1,0,1,1,0
2270,2010,1,0,0,0,0,0,0,0,0,1,0,1,1,1
2271,2014,1,0,0,0,0,0,0,0,0,1,0,1,1,1
2272,2016,8,0,0,0,0,0,0,0,0,1,0,1,1,1
2273,2010,49,0,1,0,0,0,0,0,0,1,0,1,1,1
2274,2011,53,0,1,0,0,0,0,0,0,1,0,1,1,1
2275,2012,24,0,1,0,0,0,0,0,0,1,0,1,1,1
2276,2013,45,0,1,0,0,0,0,0,0,1,0,1,1,1
2277,2014,84,0,1,0,0,0,0,0,0,1,0,1,1,1
2278,2015,35,0,1,0,0,0,0,0,0,1,0,1,1,1
2279,2016,35,0,1,0,0,0,0,0,0,1,0,1,1,1
2280,2017,20,0,1,0,0,0,0,0,0,1,0,1,1,1
2281,2011,2,1,0,0,0,0,0,0,0,1,0,1,1,1
2282,2012,1,1,0,0,0,0,0,0,0,1,0,1,1,1
2283,2013,2,1,0,0,0,0,0,0,0,1,0,1,1,1
2284,2014,7,1,0,0,0,0,0,0,0,1,0,1,1,1
2285,2015,2,1,0,0,0,0,0,0,0,1,0,1,1,1
2286,2016,2,1,0,0,0,0,0,0,0,1,0,1,1,1
2287,2017,3,1,0,0,0,0,0,0,0,1,0,1,1,1
2288,2011,4,0,0,0,0,1,0,0,0,1,0,1,1,1
