0,1,2,HC_YEAR,target,modified_model,ori_model
1,39,79,2010,190,152.1,185
2,39,79,2010,35,36.5,81.5
0,39,79,2011,2,2.7,2.4
1,39,79,2011,140,112.7,150
2,39,79,2011,50,48.8,79
0,39,79,2012,4,3.9,3.8
1,39,79,2012,100,95.6,108
2,39,79,2012,59,76.4,64.4
0,39,79,2013,4,4,4
1,39,79,2013,141,132.9,131.3
2,39,79,2013,74,62,69.7
0,39,79,2014,2,7.3,7.5
1,39,79,2014,167,142.6,165.9
2,39,79,2014,34,84.2,60.2
0,39,79,2015,9,10.8,9.1
1,39,79,2015,250,150.5,220.9
2,39,79,2015,69,85,73.2
0,39,79,2016,27,28.1,15.3
1,39,79,2016,208,187.3,208.1
2,39,79,2016,111,98.6,102.6
0,39,81,2010,3,2.6,3.5
1,39,81,2010,28,34.9,42.1
2,39,81,2010,13,25,29.5
0,39,81,2011,3,3.3,2.7
1,39,81,2011,67,56,63.1
2,39,81,2011,27,42.5,33.3
0,39,81,2012,1,1.1,1.6
1,39,81,2012,26,30.6,42.4
2,39,81,2012,59,54.7,40.3
0,39,81,2013,2,2.1,2
1,39,81,2013,26,48.7,48.2
2,39,81,2013,85,72.7,77.9
0,39,81,2014,4,3.9,3.8
1,39,81,2014,30,49.8,28.4
2,39,81,2014,98,102.8,97.1
0,39,81,2015,6,15.4,6.4
1,39,81,2015,26,42,26.8
2,39,81,2015,100,93.6,99.4
0,39,81,2016,14,23.7,8
1,39,81,2016,25,61.3,25.1
2,39,81,2016,102,91.9,101
0,39,83,2010,2,2.7,2.5
1,39,83,2010,7,5.7,9.6
2,39,83,2010,1,7.8,3.3
0,39,83,2012,3,2.6,3.1
1,39,83,2012,20,20.9,22.2
2,39,83,2012,34,24.6,31.7
0,39,83,2013,1,2.9,1.4
1,39,83,2013,37,25.9,33.3
2,39,83,2013,49,42,44.6
0,39,83,2014,1,2.3,1.7
1,39,83,2014,12,14.5,11.3
2,39,83,2014,24,18.9,26.7
0,39,83,2016,4,16.7,3.1
1,39,83,2016,10,15,11.4
2,39,83,2016,42,42.2,42.3
0,39,85,2010,44,42.4,42.8
1,39,85,2010,187,184.5,183.5
2,39,85,2010,193,268.3,283.8
0,39,85,2011,38,38.6,39.2
1,39,85,2011,164,170.8,169.7
2,39,85,2011,397,356.2,365.4
0,39,85,2012,39,39.9,38.8
1,39,85,2012,175,175.4,172.8
2,39,85,2012,489,466.5,450.2
0,39,85,2013,37,38.4,37.4
1,39,85,2013,186,187.5,181
2,39,85,2013,811,640.7,728.6
0,39,85,2014,52,65.6,65.3
1,39,85,2014,158,181.4,168.1
2,39,85,2014,721,667.5,757
0,39,85,2015,250,225.8,135.9
1,39,85,2015,231,200.2,310
2,39,85,2015,1065,926.9,949.5
0,39,85,2016,985,648.3,591.5
1,39,85,2016,268,318.2,324.4
2,39,85,2016,942,905.5,922.4
0,39,87,2014,3,5.4,2.9
1,39,87,2014,134,124.4,110.4
2,39,87,2014,26,53.4,29.9
0,39,87,2015,24,22.4,19
1,39,87,2015,104,105.6,101.6
2,39,87,2015,96,71.6,53.3
0,39,87,2016,14,13.1,10.1
1,39,87,2016,108,117.6,101.1
2,39,87,2016,66,96.7,51.3
0,39,89,2010,15,14,14.6
1,39,89,2010,181,178.5,180.1
2,39,89,2010,175,213,309
0,39,89,2011,13,13.3,14.4
1,39,89,2011,178,154,182.1
2,39,89,2011,484,421.4,432.6
0,39,89,2012,19,15.6,14.8
1,39,89,2012,210,179.1,214
2,39,89,2012,279,269.5,291.2
0,39,89,2013,7,8.6,9.4
1,39,89,2013,81,103.2,129.7
2,39,89,2013,196,237.7,209.4
0,39,89,2014,15,14.4,10.1
1,39,89,2014,124,135.6,102.6
2,39,89,2014,111,137.6,136.1
0,39,89,2015,26,45.8,8.4
1,39,89,2015,155,163.9,127.5
2,39,89,2015,167,182.4,156.5
0,39,89,2016,18,64.1,9.6
1,39,89,2016,113,151,119.8
2,39,89,2016,136,208.5,147.2
0,39,91,2011,1,1.6,1.9
1,39,91,2011,68,58.4,51.7
2,39,91,2011,38,50.3,41.2
0,39,91,2012,2,1.9,2.2
1,39,91,2012,6,22.1,24.4
2,39,91,2012,64,52,50.8
0,39,91,2014,3,3.8,3.4
1,39,91,2014,15,17.9,22.5
2,39,91,2014,79,57.9,74.8
0,39,91,2015,7,14.8,9.4
1,39,91,2015,40,44.2,35
2,39,91,2015,61,52.5,62.8
0,39,91,2016,46,47.4,28.6
1,39,91,2016,22,55.5,25.2
2,39,91,2016,66,56.4,64.3
0,39,93,2011,3,52.8,3.8
1,39,93,2011,20,37.4,22
2,39,93,2011,21,31.1,17.1
0,39,93,2014,2,52,3
1,39,93,2014,32,94,50.4
2,39,93,2014,42,235.3,126.2
0,39,93,2015,117,133.5,59.9
1,39,93,2015,134,155.6,131
2,39,93,2015,476,471,263
0,39,93,2016,428,338.6,214.9
1,39,93,2016,206,182.9,167
2,39,93,2016,467,438.9,339.5
0,39,95,2010,21,26.8,18.3
1,39,95,2010,396,372.1,366.8
2,39,95,2010,333,338.9,326.5
0,39,95,2011,12,18.9,12.9
1,39,95,2011,263,283.6,287
2,39,95,2011,301,313.3,310.8
0,39,95,2012,9,15.9,10.8
1,39,95,2012,323,282.9,321.1
2,39,95,2012,424,427.8,394.3
0,39,95,2013,11,19,10.7
1,39,95,2013,249,245.8,279.1
2,39,95,2013,462,442.9,406.7
0,39,95,2014,46,54.9,39.3
1,39,95,2014,157,193.9,196.1
2,39,95,2014,303,334.8,356.3
0,39,95,2015,63,61.3,65.1
1,39,95,2015,243,223.4,289.4
2,39,95,2015,518,457.8,487.7
0,39,95,2016,206,177.3,103.9
1,39,95,2016,235,228,275.6
2,39,95,2016,430,400.7,438.8
0,39,97,2010,6,5.5,5.5
1,39,97,2010,65,59.6,63.7
2,39,97,2010,41,46.8,49.2
0,39,97,2011,2,3.1,2.2
1,39,97,2011,83,75.5,85.3
2,39,97,2011,70,70.7,63.7
0,39,97,2012,3,3.2,3.3
1,39,97,2012,95,82.7,92
2,39,97,2012,65,64.5,69.5
0,39,97,2013,2,2,2.8
1,39,97,2013,51,54.2,76
2,39,97,2013,76,70.8,80
0,39,97,2014,4,5.3,3.8
1,39,97,2014,95,77.7,82.2
2,39,97,2014,150,109.4,133.6
0,39,97,2015,9,7.4,6.9
1,39,97,2015,45,45.6,52.2
2,39,97,2015,94,84.1,101.8
0,39,97,2016,28,31.8,20.3
1,39,97,2016,56,73,52.7
2,39,97,2016,116,101.8,111.6
0,39,99,2010,26,23.6,30.5
1,39,99,2010,242,229.5,239.7
2,39,99,2010,358,360.6,360.3
0,39,99,2011,29,26.2,31.4
1,39,99,2011,248,227.3,242.7
2,39,99,2011,373,369.6,363.3
0,39,99,2012,18,19.6,26.2
1,39,99,2012,210,219.3,224.6
2,39,99,2012,336,385.5,353.8
0,39,99,2013,22,22.4,27.5
1,39,99,2013,207,212.1,214.6
2,39,99,2013,388,412,370.9
0,39,99,2014,67,59,67
1,39,99,2014,223,218.2,215.9
2,39,99,2014,508,485.8,472.2
0,39,99,2015,117,97.5,111.7
1,39,99,2015,188,197.7,196.5
2,39,99,2015,577,511.2,492.6
0,39,99,2016,290,245.2,232.2
1,39,99,2016,184,185.2,187.5
2,39,99,2016,454,454,439.5
0,39,101,2010,8,6.4,5.6
1,39,101,2010,69,71,65.9
2,39,101,2010,61,64,63.2
0,39,101,2011,2,2.6,2.6
1,39,101,2011,60,63.6,63.2
2,39,101,2011,61,66.4,63.2
0,39,101,2012,2,2.8,2
1,39,101,2012,33,65.3,51.1
2,39,101,2012,83,76.5,76.4
0,39,101,2013,7,5.5,12.3
1,39,101,2013,92,91.2,78.4
2,39,101,2013,178,169.3,143.2
0,39,101,2014,12,8.4,22.6
1,39,101,2014,60,98.3,65.7
2,39,101,2014,214,194.4,202.3
0,39,101,2015,33,41.4,43.9
1,39,101,2015,79,136.2,99.6
2,39,101,2015,287,261.5,257.8
0,39,101,2016,74,68.3,67.7
1,39,101,2016,134,123.1,123
2,39,101,2016,208,215.9,232.3
0,39,103,2010,5,7.2,4.8
1,39,103,2010,147,124.7,128.9
2,39,103,2010,92,98.3,109.1
0,39,103,2011,4,4.1,4.7
1,39,103,2011,134,138.3,110.9
2,39,103,2011,90,95.3,95.8
0,39,103,2012,8,6.9,6.4
1,39,103,2012,84,96.6,90.6
2,39,103,2012,100,102.2,96.4
0,39,103,2013,5,6.6,4.9
1,39,103,2013,118,107.8,106.6
2,39,103,2013,134,136.6,133.9
0,39,103,2014,24,19.8,18
1,39,103,2014,74,81.6,92.1
2,39,103,2014,183,181.8,171.4
0,39,103,2015,85,90,67.7
1,39,103,2015,71,76.7,91.5
2,39,103,2015,177,164.9,178.2
0,39,103,2016,135,101.3,94.8
1,39,103,2016,66,86.8,81.1
2,39,103,2016,129,144.5,137.1
0,39,105,2010,2,2.6,2.3
1,39,105,2010,38,34.5,40.4
2,39,105,2010,3,9.1,7.1
0,39,105,2011,1,2,1
1,39,105,2011,62,36.9,57.2
2,39,105,2011,13,14.4,15.9
0,39,105,2013,2,2.8,1.9
1,39,105,2013,26,32.2,26.6
2,39,105,2013,35,27.2,30
0,39,105,2014,1,2.1,2.3
1,39,105,2014,9,12.6,9.3
2,39,105,2014,12,11.4,13.4
0,39,105,2015,1,2.1,1.2
1,39,105,2015,7,7.6,7.2
2,39,105,2015,14,12.7,13.6
0,39,105,2016,12,7.7,5.5
1,39,105,2016,8,15.2,7.9
2,39,105,2016,20,28.6,16.7
0,39,107,2010,3,2.6,4
1,39,107,2010,32,33.6,30.4
2,39,107,2010,28,25.5,59.3
0,39,107,2011,1,1.6,2.2
1,39,107,2011,29,41.1,29.6
2,39,107,2011,94,55.5,85.7
0,39,107,2013,1,3,2.1
1,39,107,2013,12,16.9,23.8
2,39,107,2013,104,51.7,88.2
0,39,107,2014,12,9.4,9.5
1,39,107,2014,12,11.7,10.6
2,39,107,2014,67,66.3,70.2
0,39,107,2015,20,14.4,14.5
1,39,107,2015,10,10.2,11
2,39,107,2015,62,47,64
0,39,107,2016,15,15.2,9.9
1,39,107,2016,8,13.3,10.4
2,39,107,2016,19,21.1,42
0,39,109,2010,8,8,7.5
1,39,109,2010,36,40.2,27.1
2,39,109,2010,56,59.6,53.1
0,39,109,2011,5,6.6,5.1
1,39,109,2011,22,52,20.4
2,39,109,2011,72,82.7,58.5
0,39,109,2012,10,11.9,9
1,39,109,2012,29,41.3,25.7
2,39,109,2012,76,78.7,62.8
0,39,109,2013,5,8.6,7
1,39,109,2013,35,59.4,38.1
2,39,109,2013,111,114,100.5
0,39,109,2014,27,20.6,17.6
1,39,109,2014,58,64.1,64.3
2,39,109,2014,118,113,104.5
0,39,109,2015,19,24.6,18.5
1,39,109,2015,61,72.2,68.4
2,39,109,2015,141,120.3,122.5
0,39,109,2016,75,51,45.5
1,39,109,2016,75,74.2,73.3
2,39,109,2016,60,74.7,76.2
0,39,111,2011,1,1.2,2
1,39,111,2011,7,8.5,5.5
2,39,111,2011,6,6,7.5
0,39,111,2014,1,1.5,2
1,39,111,2014,32,30.3,26.3
2,39,111,2014,32,26,28.3
0,39,111,2015,2,2.2,2
1,39,111,2015,15,22.3,19.9
2,39,111,2015,17,20.2,20.3
0,39,111,2016,5,4.2,32.3
1,39,111,2016,18,16.3,15
2,39,111,2016,8,6.6,19.4
0,39,113,2010,65,63.4,63.2
1,39,113,2010,355,371.9,340.2
2,39,113,2010,1265,1129.2,1455.1
0,39,113,2011,69,70.4,63.6
1,39,113,2011,401,388.1,367.8
2,39,113,2011,1593,1332.8,1619.1
0,39,113,2012,44,64.7,51.3
1,39,113,2012,343,346.2,336.3
2,39,113,2012,1969,1643.1,1947.9
0,39,113,2013,67,64.2,143.1
1,39,113,2013,482,407.4,448.8
2,39,113,2013,2462,2085.4,2240.7
0,39,113,2014,387,327.7,355
1,39,113,2014,370,356.1,385.3
2,39,113,2014,2300,1875.3,2292.5
0,39,113,2015,392,326,390.5
1,39,113,2015,319,333.7,342.5
2,39,113,2015,2221,1934.4,2228.9
0,39,113,2016,1192,813,674.6
1,39,113,2016,411,410.1,478.9
2,39,113,2016,1504,1605.1,1727
0,39,115,2010,1,1,1.4
1,39,115,2010,33,30.6,24.5
2,39,115,2010,10,9.4,9.9
0,39,115,2011,2,1.5,2.1
1,39,115,2011,19,15.9,15.6
2,39,115,2011,6,6,7.7
0,39,115,2012,2,1.8,1.9
1,39,115,2012,2,5.9,8.2
2,39,115,2012,4,4.6,5.6
0,39,115,2015,1,1.6,1.3
1,39,115,2015,11,9.1,6.4
2,39,115,2015,1,2.7,6.6
0,39,117,2010,7,7,7.3
1,39,117,2010,27,31.3,24.5
2,39,117,2010,13,18.3,12.5
0,39,117,2011,7,6.5,4.6
1,39,117,2011,46,50.1,34.2
2,39,117,2011,13,24.2,14.8
0,39,117,2012,4,4.9,3.6
1,39,117,2012,57,32.9,42.4
2,39,117,2012,20,25.9,19.1
0,39,117,2013,1,4.1,2.8
1,39,117,2013,20,22.7,31.9
2,39,117,2013,23,25.7,25.8
0,39,117,2014,6,5.4,5.2
1,39,117,2014,33,48.4,31.3
2,39,117,2014,37,43.1,34.4
0,39,117,2015,6,6.1,3.5
1,39,117,2015,27,34,28.6
2,39,117,2015,33,39.7,32.2
0,39,117,2016,1,2.3,1
1,39,117,2016,28,28.6,26
2,39,117,2016,25,29.3,30
0,39,119,2010,1,1.8,3.7
1,39,119,2010,33,21.9,23.2
2,39,119,2010,1,5.2,2.5
0,39,119,2013,1,1.7,1.7
1,39,119,2013,45,45.9,47
2,39,119,2013,27,34.4,31.7
0,39,119,2014,4,4.1,3.7
1,39,119,2014,64,63.5,63.8
2,39,119,2014,73,64.1,63.7
0,39,119,2015,9,16.4,9.8
1,39,119,2015,66,64.9,64.5
2,39,119,2015,48,52.5,52.8
0,39,119,2016,20,22.3,12.4
1,39,119,2016,53,58.2,58.2
2,39,119,2016,45,47.5,48.1
0,39,121,2011,1,1.3,3
1,39,121,2011,22,19.5,18
0,39,121,2014,2,1.7,2.8
1,39,121,2014,2,5.9,3.3
2,39,121,2014,15,12.2,15.1
0,39,121,2016,1,1.3,1
1,39,121,2016,8,7.1,7.5
2,39,121,2016,5,6.7,10.4
0,39,123,2010,3,4,3
1,39,123,2010,18,12.2,19.5
2,39,123,2010,4,8,11.4
0,39,123,2011,1,1.4,1
1,39,123,2011,24,27.6,24.4
2,39,123,2011,19,22,16.6
0,39,123,2012,3,2.4,3.8
1,39,123,2012,42,36.2,35
2,39,123,2012,12,17.3,16.5
0,39,123,2014,2,1.9,2.6
1,39,123,2014,21,22.4,22
2,39,123,2014,27,24.8,23.2
0,39,123,2015,7,7.6,6.5
1,39,123,2015,13,20.5,14
2,39,123,2015,23,23.3,23.3
0,39,123,2016,15,10.4,9.8
1,39,123,2016,25,27.4,25.2
2,39,123,2016,50,50.1,35
0,39,125,2010,1,1.1,2.5
1,39,125,2010,1,4.2,1.6
2,39,125,2010,6,5.1,5.6
0,39,125,2014,1,1.3,2.2
1,39,125,2014,9,8.5,8.7
2,39,125,2014,4,5.6,4
0,39,125,2015,2,2.9,2.1
1,39,125,2015,6,8.3,9.1
2,39,125,2015,15,11.5,12.8
0,39,125,2016,3,3.2,2.8
1,39,125,2016,2,18.2,8.8
2,39,125,2016,9,11,9.7
0,39,127,2010,7,6,5.9
1,39,127,2010,27,40.3,28.9
2,39,127,2010,66,61.3,53.5
0,39,127,2011,2,2.4,2.5
1,39,127,2011,78,62.6,55.6
2,39,127,2011,23,26.7,40.2
0,39,127,2012,3,2.4,2.1
1,39,127,2012,22,33.5,32.9
2,39,127,2012,19,23.7,24.1
0,39,127,2013,1,1.3,1.6
1,39,127,2013,24,36.4,22.5
2,39,127,2013,14,21.6,15.8
0,39,127,2015,1,6.7,1.3
1,39,127,2015,74,58.1,64.1
2,39,127,2015,46,46.5,38.5
0,39,127,2016,3,10.5,3
1,39,127,2016,65,37.4,68.6
2,39,127,2016,27,30.3,29.5
0,39,129,2010,5,6,7.5
1,39,129,2010,124,108.6,106
2,39,129,2010,42,51.8,48.5
0,39,129,2011,6,5.9,5.8
1,39,129,2011,157,143.7,131
2,39,129,2011,45,38.3,61.5
0,39,129,2012,4,3.9,4.2
1,39,129,2012,135,122.1,134.1
2,39,129,2012,104,93.8,91.9
0,39,129,2013,5,4.5,4.2
1,39,129,2013,81,88.7,104.2
2,39,129,2013,151,136.3,106.2
0,39,129,2014,3,3.2,3.2
1,39,129,2014,90,143.2,83.8
2,39,129,2014,150,133,112.6
0,39,129,2015,6,9.1,4.3
1,39,129,2015,68,71.9,70.2
2,39,129,2015,83,70.9,79.5
0,39,129,2016,2,8.8,1.6
1,39,129,2016,38,47.8,47
2,39,129,2016,38,55.5,46.5
0,39,131,2010,5,4.7,3.1
1,39,131,2010,79,64.5,68
2,39,131,2010,6,15.7,6.8
0,39,131,2011,1,2,1.5
1,39,131,2011,60,34.4,61.9
2,39,131,2011,10,10.5,10
0,39,131,2013,4,4.1,3.5
1,39,131,2013,24,34.2,28.8
2,39,131,2013,42,38.8,38.7
0,39,131,2014,2,3.9,2.3
1,39,131,2014,19,27.4,22.7
2,39,131,2014,41,37.6,42.4
0,39,131,2016,5,4.3,3.8
1,39,131,2016,21,42.8,24.6
2,39,131,2016,55,67.9,55.4
0,39,133,2010,8,7.5,7.6
1,39,133,2010,120,122.2,117
2,39,133,2010,94,92.7,74.5
0,39,133,2011,6,9.6,7.3
1,39,133,2011,131,126.3,125.1
2,39,133,2011,52,107.3,67.6
0,39,133,2012,3,4.8,5.5
1,39,133,2012,128,120.7,125.6
2,39,133,2012,109,127.5,97.6
0,39,133,2013,7,9.9,8.9
1,39,133,2013,95,99.3,118.9
2,39,133,2013,185,198.2,168.9
0,39,133,2014,26,18.9,26.9
1,39,133,2014,108,109.2,134
2,39,133,2014,233,216.1,212.6
0,39,133,2015,82,68.8,64.5
1,39,133,2015,106,114.4,123.7
2,39,133,2015,223,201.6,205.1
0,39,133,2016,147,144.8,103.6
1,39,133,2016,133,116.7,128
2,39,133,2016,160,159.2,172.6
0,39,135,2010,3,3.5,3.5
1,39,135,2010,17,15.3,13.5
2,39,135,2010,13,16.2,11
0,39,135,2014,4,3.6,4
1,39,135,2014,5,14.2,6.3
2,39,135,2014,22,22.2,24.7
0,39,135,2015,4,7.2,10.2
1,39,135,2015,10,15.6,9.6
2,39,135,2015,21,43.6,23.6
0,39,135,2016,36,36.8,22.4
1,39,135,2016,14,17.6,11.6
2,39,135,2016,46,38.3,34.3
0,39,137,2012,2,2.1,1.8
1,39,137,2012,1,2,2.2
0,39,137,2016,3,3,2.6
1,39,137,2016,1,5,5.5
2,39,137,2016,7,7,9.3
0,39,139,2010,9,7.6,11.4
1,39,139,2010,70,64.5,71.5
2,39,139,2010,101,99,96.7
0,39,139,2012,2,4.8,4.8
1,39,139,2012,78,99.9,75.5
2,39,139,2012,104,132.2,99.8
0,39,139,2013,2,2.8,1.9
1,39,139,2013,71,74,82.5
2,39,139,2013,137,151.1,120.4
0,39,139,2014,13,9.6,12.1
1,39,139,2014,75,101,86.3
2,39,139,2014,206,170.6,174.1
0,39,139,2015,18,19.9,14.7
1,39,139,2015,97,103.3,95.1
2,39,139,2015,225,204.4,198.8
0,39,139,2016,77,62.5,33.1
1,39,139,2016,100,93.2,97.2
2,39,139,2016,178,176.6,174.2
0,39,141,2010,17,9,11.5
1,39,141,2010,396,329.3,297.2
2,39,141,2010,44,149.6,100.8
0,39,141,2011,3,3.3,2.6
1,39,141,2011,216,186.1,214.8
2,39,141,2011,88,100.3,92
0,39,141,2012,3,4.2,2.9
1,39,141,2012,120,131.4,139.2
2,39,141,2012,65,121.5,80.3
0,39,141,2013,4,5.1,3.1
1,39,141,2013,122,150,121.2
2,39,141,2013,125,128.8,119.7
0,39,141,2014,15,11.2,13
1,39,141,2014,136,130.1,123.7
2,39,141,2014,142,128.8,138.9
0,39,141,2015,32,35.8,21.3
1,39,141,2015,114,114,115.4
2,39,141,2015,138,154.2,134.1
0,39,141,2016,65,48.7,58.6
1,39,141,2016,87,121.7,99.8
2,39,141,2016,115,163.4,119.1
0,39,143,2010,7,6.1,6.6
1,39,143,2010,6,11.4,15.3
2,39,143,2010,7,10.8,5.8
0,39,143,2012,4,5.1,3.3
1,39,143,2012,78,58.3,52.2
2,39,143,2012,17,26.7,21.2
0,39,143,2013,1,1.7,1.6
1,39,143,2013,28,50.4,38
2,39,143,2013,50,61.9,41.5
0,39,143,2014,7,5.4,8.8
1,39,143,2014,55,55.2,59.1
2,39,143,2014,60,73.7,56.2
0,39,143,2015,38,41.7,23.5
1,39,143,2015,77,87.2,74.5
2,39,143,2015,67,96.4,66.9
0,39,143,2016,75,61.8,30.7
1,39,143,2016,96,81.8,88.1
2,39,143,2016,133,111.7,102.5
0,39,145,2010,5,4.9,4
1,39,145,2010,440,332.9,385.1
2,39,145,2010,17,187.2,103.9
0,39,145,2011,3,3.8,3.2
1,39,145,2011,377,352.9,343.3
2,39,145,2011,40,211.9,69.1
0,39,145,2012,6,5.4,4.3
1,39,145,2012,249,227.5,288.7
2,39,145,2012,197,180.9,131.9
0,39,145,2014,19,16.3,11.3
1,39,145,2014,135,144.2,126.1
2,39,145,2014,158,170.8,176
0,39,145,2015,24,36.6,15.6
1,39,145,2015,106,125.7,111.7
2,39,145,2015,207,196.4,191.5
0,39,145,2016,78,52.8,57.2
1,39,145,2016,160,173.9,146.6
2,39,145,2016,202,206.8,202.7
0,39,147,2010,6,5.7,5.1
1,39,147,2010,55,44.6,51.9
2,39,147,2010,24,38.4,26.9
0,39,147,2011,11,8.1,6.9
1,39,147,2011,52,45.4,47.6
2,39,147,2011,23,27.5,31.5
0,39,147,2012,2,2.8,3.8
1,39,147,2012,41,37.4,44.1
2,39,147,2012,19,41.7,29.5
0,39,147,2013,3,3,2.8
1,39,147,2013,27,33.9,36.3
2,39,147,2013,78,71.1,56.9
0,39,147,2014,7,6.1,5.8
1,39,147,2014,45,57.8,44.7
2,39,147,2014,110,90.8,110.4
0,39,147,2015,24,20.5,15.1
1,39,147,2015,61,73.4,47.6
2,39,147,2015,122,105.1,117.2
0,39,147,2016,42,29.9,23.9
1,39,147,2016,54,54.7,48.3
2,39,147,2016,86,72.7,92
0,39,149,2010,5,5,4.8
1,39,149,2010,29,59.8,29
2,39,149,2010,38,56,41
0,39,149,2011,4,3.6,3.4
1,39,149,2011,29,41.7,30.9
2,39,149,2011,48,45.8,47
0,39,149,2012,1,1.9,1.8
1,39,149,2012,33,46.4,39.8
2,39,149,2012,80,69.6,73.6
0,39,149,2013,3,2.9,2.9
1,39,149,2013,15,32.7,36
2,39,149,2013,170,127.1,152
0,39,149,2014,8,10.3,6.8
1,39,149,2014,9,22.8,10.1
2,39,149,2014,125,100.7,119.6
0,39,149,2015,12,28.2,7.4
1,39,149,2015,14,15,12.3
2,39,149,2015,142,114.3,105.8
0,39,149,2016,123,91,74.6
1,39,149,2016,13,19.2,12.8
2,39,149,2016,86,81.5,84.5
0,39,151,2010,21,19.3,21.8
1,39,151,2010,175,177.1,131.8
2,39,151,2010,78,83.9,137.7
0,39,151,2011,14,12.2,18.9
1,39,151,2011,182,177.6,145.8
2,39,151,2011,141,109.4,150.3
0,39,151,2012,4,7.1,8.8
1,39,151,2012,49,60.3,73.2
2,39,151,2012,25,23.4,109.7
0,39,151,2014,80,66.7,57
1,39,151,2014,186,128.7,170.6
2,39,151,2014,398,341.8,300.1
0,39,151,2015,132,174.8,136.3
1,39,151,2015,193,147.6,192.3
2,39,151,2015,385,435,311.9
0,39,151,2016,409,341.5,259.3
1,39,151,2016,222,255.7,238.6
2,39,151,2016,504,498.2,428.2
0,39,153,2010,13,12.2,11.1
1,39,153,2010,211,187.6,201.1
2,39,153,2010,112,103.1,122.8
0,39,153,2011,8,10.1,9.5
1,39,153,2011,185,185,198
2,39,153,2011,115,108.1,121.4
0,39,153,2012,6,7.9,7.9
1,39,153,2012,124,145.6,164.1
2,39,153,2012,148,154.8,127.9
0,39,153,2013,10,9.9,20.8
1,39,153,2013,142,145.3,143.8
2,39,153,2013,219,219.2,190.8
0,39,153,2014,66,56.2,62.3
1,39,153,2014,127,120,142.3
2,39,153,2014,251,228.8,223
0,39,153,2015,217,143.2,195.5
1,39,153,2015,190,179.7,160.9
2,39,153,2015,260,253.2,231.2
0,39,153,2016,357,330.7,271.8
1,39,153,2016,148,153,148.6
2,39,153,2016,266,291.6,238.6
0,39,155,2010,12,11.9,11
1,39,155,2010,158,155.2,150.2
2,39,155,2010,122,152.6,181.4
0,39,155,2011,7,7.7,9.1
1,39,155,2011,141,156,156.1
2,39,155,2011,182,178,199.4
0,39,155,2012,9,9.1,8.4
1,39,155,2012,150,156.6,153.9
2,39,155,2012,255,248,255.2
0,39,155,2013,7,8.9,7.2
1,39,155,2013,176,183.8,175.5
2,39,155,2013,249,262.1,266.1
0,39,155,2014,16,17.8,20.6
1,39,155,2014,198,197.5,193.9
2,39,155,2014,340,339.2,310.4
0,39,155,2015,89,93.4,92
1,39,155,2015,227,208,216.5
2,39,155,2015,396,331,365.4
0,39,155,2016,206,219.2,103.9
1,39,155,2016,180,194.8,191.2
2,39,155,2016,327,333,342.1
0,39,157,2010,3,3.5,2.6
1,39,157,2010,45,39.6,38.1
2,39,157,2010,9,24.5,8.8
0,39,157,2011,7,4.9,6.6
1,39,157,2011,48,42.7,43.4
2,39,157,2011,19,27.5,15.3
0,39,157,2012,2,2.2,1.9
1,39,157,2012,14,17.4,31.5
2,39,157,2012,22,27.6,19.4
0,39,157,2014,6,6.8,4.8
1,39,157,2014,34,33.1,28.4
2,39,157,2014,25,25.1,27.7
0,39,157,2015,11,19.5,11.5
1,39,157,2015,34,42.8,30
2,39,157,2015,32,30.6,28.7
0,39,157,2016,30,31.3,27.1
1,39,157,2016,40,35.7,32.7
2,39,157,2016,35,42.1,32.5
0,39,159,2010,3,4.8,2.6
1,39,159,2010,32,32.8,36.5
2,39,159,2010,33,39.5,44.4
0,39,159,2012,2,3.1,2
1,39,159,2012,45,49.2,47.1
2,39,159,2012,80,71.9,71.4
0,39,159,2014,9,5.6,7
1,39,159,2014,15,15,17.1
2,39,159,2014,14,16.4,15.1
0,39,159,2015,5,16,4.8
1,39,159,2015,25,21.8,23.6
2,39,159,2015,26,29.6,24.9
0,39,159,2016,6,16.7,5.5
1,39,159,2016,36,33.5,34.9
2,39,159,2016,43,45.5,36.9
0,39,161,2010,5,4.5,5
1,39,161,2010,16,20.8,20
2,39,161,2010,48,39.4,35.4
0,39,161,2011,2,2.2,2.5
1,39,161,2011,33,32,29.8
2,39,161,2011,33,31.6,37.9
0,39,161,2012,4,3.7,2.8
1,39,161,2012,28,31.2,31.4
2,39,161,2012,52,44.8,46.9
0,39,161,2014,2,2.4,2.8
1,39,161,2014,24,20.2,20.7
2,39,161,2014,40,31.7,35.7
0,39,161,2015,6,5.5,4.8
1,39,161,2015,6,10.9,12
2,39,161,2015,41,37.3,38
0,39,161,2016,14,13,11.4
1,39,161,2016,12,13.3,11.4
2,39,161,2016,18,21,29.1
0,39,163,2011,1,1.5,1.7
1,39,163,2011,27,21.9,31.3
2,39,163,2011,3,3.9,6.9
0,39,163,2012,2,1.9,2.1
1,39,163,2012,38,33.2,29.6
2,39,163,2012,11,8,12.5
0,39,163,2013,2,1.9,2
1,39,163,2013,34,28,25.7
2,39,163,2013,5,9.1,18.8
0,39,163,2014,2,2.6,2.9
1,39,163,2014,20,21.4,25.7
2,39,163,2014,3,4,14
0,39,163,2015,2,2,2.8
1,39,163,2015,49,40.2,41
2,39,163,2015,24,16.7,18
0,39,163,2016,1,1.2,1.4
1,39,163,2016,45,50.3,40.4
2,39,163,2016,6,10.4,13.4
