0,1,2,HC_YEAR,target
1,54,77,2010,7
2,54,77,2010,5
0,54,77,2015,3
1,54,77,2015,9
0,54,79,2016,1
1,54,79,2016,1
2,54,79,2016,2
0,54,81,2010,2
1,54,81,2010,167
2,54,81,2010,14
0,54,81,2011,5
1,54,81,2011,168
2,54,81,2011,20
0,54,81,2012,2
1,54,81,2012,217
2,54,81,2012,69
0,54,81,2014,5
1,54,81,2014,229
2,54,81,2014,217
0,54,81,2015,17
1,54,81,2015,132
2,54,81,2015,74
0,54,81,2016,17
1,54,81,2016,165
2,54,81,2016,43
0,54,83,2016,1
1,54,83,2016,23
2,54,83,2016,18
0,54,87,2010,1
1,54,87,2010,3
0,54,87,2011,3
1,54,87,2011,2
0,54,87,2012,1
1,54,87,2012,19
2,54,87,2012,5
0,54,93,2014,1
1,54,93,2014,3
0,54,97,2010,2
1,54,97,2010,92
2,54,97,2010,1
0,54,97,2011,1
1,54,97,2011,63
2,54,97,2011,11
0,54,97,2013,2
1,54,97,2013,52
2,54,97,2013,17
0,54,97,2014,1
1,54,97,2014,18
2,54,97,2014,8
0,54,99,2010,1
1,54,99,2010,20
0,54,99,2013,1
1,54,99,2013,36
2,54,99,2013,17
0,54,99,2016,3
1,54,99,2016,19
2,54,99,2016,6
0,54,101,2013,1
1,54,101,2013,20
0,54,107,2010,2
1,54,107,2010,27
2,54,107,2010,60
0,54,107,2011,3
1,54,107,2011,12
2,54,107,2011,4
0,54,107,2012,1
1,54,107,2012,44
2,54,107,2012,27
0,54,107,2013,1
1,54,107,2013,31
2,54,107,2013,127
0,54,107,2014,15
1,54,107,2014,36
2,54,107,2014,90
0,54,107,2015,23
1,54,107,2015,40
2,54,107,2015,125
0,54,107,2016,23
1,54,107,2016,30
2,54,107,2016,137
1,21,1,2013,15
2,21,1,2013,2
1,21,1,2014,45
1,21,1,2015,15
2,21,1,2015,1
1,21,1,2016,20
1,21,3,2011,17
1,21,3,2013,23
1,21,3,2015,12
1,21,3,2016,23
2,21,3,2016,1
1,21,5,2012,6
2,21,5,2012,15
1,21,5,2014,4
2,21,5,2014,20
1,21,7,2010,1
1,21,7,2011,1
1,21,7,2012,1
1,21,7,2013,2
1,21,9,2016,36
2,21,9,2016,1
1,21,11,2014,30
2,21,11,2014,5
1,21,17,2012,45
2,21,17,2012,5
1,21,17,2014,20
2,21,17,2014,7
1,21,23,2010,9
2,21,23,2010,1
1,21,27,2010,13
1,21,27,2013,6
1,21,27,2014,11
2,21,27,2014,1
1,21,27,2015,1
1,21,27,2016,3
2,21,27,2016,1
1,21,31,2011,1
1,21,31,2012,12
1,21,31,2013,5
1,21,31,2015,11
2,21,31,2015,1
1,21,33,2010,11
1,21,33,2012,39
1,21,33,2013,17
1,21,33,2015,16
1,21,35,2010,4
1,21,35,2012,18
1,21,35,2014,12
2,21,35,2014,2
1,21,39,2012,2
1,21,39,2014,1
1,21,39,2015,1
1,21,41,2013,31
2,21,41,2013,74
1,21,45,2014,36
1,21,47,2011,53
2,21,47,2011,2
1,21,47,2012,24
2,21,47,2012,1
1,21,47,2013,45
2,21,47,2013,2
1,21,47,2015,35
2,21,47,2015,2
1,21,51,2012,93
1,21,53,2010,23
1,21,53,2011,5
1,21,53,2016,21
1,21,55,2011,7
1,21,55,2012,9
1,21,55,2013,12
1,21,55,2014,11
1,21,55,2016,9
1,21,57,2010,7
1,21,57,2011,8
1,21,57,2012,1
1,21,57,2013,7
2,21,57,2013,1
1,21,59,2012,39
2,21,59,2012,3
1,21,61,2012,14
1,21,63,2010,85
2,21,63,2010,1
1,21,63,2011,45
1,21,63,2013,4
1,21,63,2014,33
2,21,63,2014,1
1,21,63,2015,7
2,21,63,2015,3
1,21,63,2016,7
1,21,65,2010,39
1,21,65,2013,4
2,21,65,2013,4
1,21,65,2015,11
1,21,69,2014,8
1,21,69,2016,13
2,21,69,2016,7
1,21,75,2011,11
1,21,75,2012,16
1,21,75,2013,3
1,21,75,2014,11
1,21,75,2015,8
1,21,75,2016,6
2,21,75,2016,1
1,21,77,2012,21
2,21,77,2012,6
1,21,77,2013,10
2,21,77,2013,23
1,21,77,2015,7
2,21,77,2015,5
1,21,77,2016,1
2,21,77,2016,3
1,21,79,2011,30
1,21,79,2012,25
1,21,79,2013,10
2,21,79,2013,1
1,21,79,2015,5
2,21,79,2015,2
1,21,83,2010,14
1,21,85,2012,31
2,21,85,2012,2
1,21,85,2013,23
2,21,85,2013,1
1,21,85,2014,33
2,21,85,2014,1
1,21,85,2015,20
2,21,85,2015,10
1,21,87,2010,8
1,21,87,2011,7
1,21,87,2013,12
2,21,87,2013,3
1,21,87,2014,1
2,21,87,2014,1
1,21,87,2015,1
1,21,87,2016,1
1,21,89,2013,74
2,21,89,2013,17
1,21,91,2014,1
1,21,97,2011,19
2,21,97,2011,1
1,21,99,2010,2
1,21,99,2013,4
1,21,99,2015,2
2,21,99,2015,1
1,21,99,2016,8
2,21,99,2016,4
1,21,101,2010,8
1,21,101,2012,3
2,21,101,2012,3
1,21,101,2013,11
2,21,101,2013,5
1,21,101,2014,11
2,21,101,2014,2
1,21,103,2010,10
1,21,103,2011,5
1,21,103,2013,10
2,21,103,2013,9
1,21,103,2014,9
2,21,103,2014,16
1,21,105,2011,2
1,21,105,2012,1
1,21,105,2013,4
1,21,105,2014,2
1,21,105,2015,1
2,21,105,2015,1
1,21,105,2016,1
1,21,107,2014,59
1,21,107,2016,27
2,21,107,2016,3
1,21,109,2012,60
1,21,109,2013,13
2,21,109,2013,1
1,21,115,2013,88
1,21,119,2015,16
1,21,121,2016,97
1,21,123,2012,1
2,21,123,2012,1
1,21,123,2014,2
1,21,123,2015,2
1,21,123,2016,5
2,21,123,2016,2
1,21,127,2012,22
1,21,127,2014,9
2,21,127,2014,7
1,21,127,2015,21
2,21,127,2015,3
1,21,127,2016,26
2,21,127,2016,4
1,21,129,2016,12
2,21,129,2016,1
1,21,135,2012,27
2,21,135,2012,3
1,21,135,2013,35
2,21,135,2013,3
1,21,135,2014,32
2,21,135,2014,2
1,21,135,2015,49
2,21,135,2015,3
1,21,139,2011,3
1,21,139,2012,6
1,21,141,2013,18
1,21,143,2010,13
2,21,143,2010,2
1,21,143,2011,5
1,21,143,2015,32
2,21,143,2015,3
1,21,143,2016,32
1,21,147,2011,36
2,21,147,2011,1
1,21,147,2012,42
2,21,147,2012,13
1,21,147,2015,27
1,21,147,2016,21
2,21,147,2016,2
1,21,149,2010,8
1,21,149,2011,4
1,21,149,2013,1
1,21,149,2014,2
1,21,149,2015,3
1,21,149,2016,2
1,21,153,2012,30
1,21,153,2014,14
2,21,153,2014,1
1,21,153,2016,6
1,21,157,2010,11
1,21,157,2015,3
2,21,157,2015,2
1,21,157,2016,6
2,21,157,2016,2
1,21,159,2010,60
2,21,159,2010,4
1,21,159,2011,37
2,21,159,2011,2
1,21,159,2012,17
2,21,159,2012,10
1,21,159,2014,11
1,21,163,2011,30
1,21,165,2011,16
1,21,165,2012,9
1,21,165,2014,1
1,21,165,2015,3
1,21,167,2013,11
2,21,167,2013,8
1,21,169,2011,5
1,21,169,2012,3
1,21,169,2013,2
1,21,169,2014,4
1,21,169,2015,2
1,21,169,2016,1
1,21,171,2011,8
1,21,171,2012,1
1,21,171,2013,5
1,21,171,2015,3
1,21,171,2016,2
1,21,175,2013,5
1,21,175,2014,6
1,21,175,2015,8
2,21,175,2015,2
1,21,175,2016,14
2,21,175,2016,2
1,21,179,2015,16
2,21,179,2015,20
1,21,181,2012,18
1,21,181,2013,68
2,21,181,2013,1
1,21,183,2010,43
1,21,183,2011,6
1,21,183,2014,10
2,21,183,2014,1
1,21,187,2011,7
2,21,187,2011,2
1,21,187,2012,14
2,21,187,2012,2
1,21,187,2013,19
2,21,187,2013,9
1,21,189,2014,3
1,21,189,2015,12
1,21,189,2016,1
1,21,191,2014,3
2,21,191,2014,47
1,21,191,2016,3
2,21,191,2016,9
1,21,199,2011,136
2,21,199,2011,3
1,21,201,2011,11
1,21,201,2013,1
1,21,201,2016,1
1,21,205,2014,137
2,21,205,2014,27
1,21,207,2011,11
1,21,207,2013,19
1,21,207,2014,5
2,21,207,2014,2
1,21,207,2015,9
2,21,207,2015,2
1,21,207,2016,15
1,21,209,2011,34
1,21,211,2011,15
1,21,213,2010,13
1,21,215,2011,6
1,21,215,2012,9
2,21,215,2012,2
1,21,217,2013,18
2,21,217,2013,16
1,21,219,2010,4
1,21,219,2012,1
1,21,219,2013,4
1,21,219,2014,2
1,21,219,2015,3
2,21,219,2015,1
1,21,219,2016,2
1,21,221,2013,5
2,21,221,2013,2
1,21,221,2015,7
1,21,221,2016,6
1,21,223,2010,7
1,21,223,2011,3
1,21,223,2012,9
2,21,223,2012,1
1,21,223,2015,10
2,21,223,2015,6
1,21,225,2011,5
1,21,225,2012,4
1,21,225,2013,4
1,21,225,2014,7
1,21,225,2015,5
2,21,225,2015,2
1,21,229,2011,12
1,21,229,2012,1
1,21,229,2013,2
1,21,229,2014,1
1,21,229,2015,2
1,21,229,2016,2
2,21,229,2016,2
1,21,231,2013,11
2,21,231,2013,3
1,21,233,2011,11
1,21,237,2014,4
2,21,237,2014,1
1,21,237,2016,2
1,21,239,2010,53
1,39,11,2012,26
2,39,11,2012,62
1,39,13,2013,74
2,39,13,2013,55
1,39,19,2011,12
2,39,19,2011,4
1,39,19,2014,10
2,39,19,2014,4
1,39,19,2015,6
1,39,21,2011,10
2,39,21,2011,37
1,39,21,2013,19
2,39,21,2013,57
1,39,23,2010,7
2,39,23,2010,26
1,39,23,2011,5
2,39,23,2011,7
1,39,23,2012,11
2,39,23,2012,5
1,39,23,2013,20
2,39,23,2013,38
1,39,31,2014,11
2,39,31,2014,25
1,39,47,2010,25
2,39,47,2010,8
1,39,47,2013,9
2,39,47,2013,44
1,39,55,2011,14
2,39,55,2011,9
1,39,55,2012,11
2,39,55,2012,12
1,39,55,2013,12
2,39,55,2013,52
1,39,59,2011,83
2,39,59,2011,7
1,39,65,2013,106
2,39,65,2013,86
1,39,67,2011,10
1,39,67,2012,8
1,39,67,2013,14
2,39,67,2013,2
1,39,67,2014,4
2,39,67,2014,3
1,39,67,2015,9
2,39,67,2015,11
1,39,69,2010,2
2,39,69,2010,3
1,39,69,2013,7
2,39,69,2013,1
1,39,73,2010,27
2,39,73,2010,13
1,39,73,2011,22
2,39,73,2011,15
1,39,73,2012,12
2,39,73,2012,23
1,39,75,2013,31
2,39,75,2013,4
1,39,75,2014,5
2,39,75,2014,6
1,39,83,2011,18
2,39,83,2011,7
1,39,83,2015,3
2,39,83,2015,31
1,39,87,2010,106
2,39,87,2010,4
1,39,87,2011,113
2,39,87,2011,2
1,39,87,2012,136
2,39,87,2012,2
1,39,87,2013,105
2,39,87,2013,29
1,39,91,2010,37
2,39,91,2010,38
1,39,91,2013,8
2,39,91,2013,73
1,39,93,2010,23
2,39,93,2010,14
1,39,93,2012,23
2,39,93,2012,11
1,39,93,2013,23
2,39,93,2013,31
1,39,105,2012,38
2,39,105,2012,23
1,39,107,2012,9
2,39,107,2012,67
1,39,111,2010,2
1,39,111,2012,5
2,39,111,2012,5
1,39,111,2013,17
2,39,111,2013,9
1,39,115,2013,2
1,39,115,2014,2
1,39,115,2016,1
2,39,115,2016,6
1,39,119,2011,23
2,39,119,2011,6
1,39,119,2012,25
2,39,119,2012,8
1,39,121,2010,2
1,39,121,2012,2
1,39,121,2013,3
2,39,121,2013,4
1,39,121,2015,5
2,39,121,2015,16
1,39,123,2013,59
2,39,123,2013,26
1,39,125,2011,4
2,39,125,2011,7
1,39,125,2012,2
2,39,125,2012,1
1,39,125,2013,3
2,39,125,2013,3
1,39,127,2014,41
2,39,127,2014,21
1,39,131,2012,5
2,39,131,2012,12
1,39,131,2015,30
2,39,131,2015,56
1,39,135,2011,6
2,39,135,2011,11
1,39,135,2012,33
2,39,135,2012,19
1,39,135,2013,17
2,39,135,2013,45
1,39,137,2010,1
2,39,137,2010,4
1,39,137,2011,2
1,39,137,2013,2
1,39,137,2015,5
2,39,137,2015,5
1,39,139,2011,73
2,39,139,2011,96
1,39,143,2011,16
2,39,143,2011,3
1,39,145,2013,134
2,39,145,2013,248
1,39,151,2013,18
2,39,151,2013,17
1,39,157,2013,28
2,39,157,2013,34
1,39,159,2011,36
2,39,159,2011,67
1,39,159,2013,15
2,39,159,2013,32
1,39,161,2013,9
2,39,161,2013,25
1,39,163,2010,35
2,39,163,2010,5
1,39,171,2013,7
2,39,171,2013,4
1,39,171,2014,1
2,39,171,2014,4
1,39,175,2011,9
2,39,175,2011,1
1,39,175,2012,1
2,39,175,2012,1
1,39,175,2013,6
2,39,175,2013,14
1,42,9,2010,12
2,42,9,2010,34
1,42,9,2011,13
2,42,9,2011,28
1,42,9,2012,25
2,42,9,2012,27
1,42,9,2014,16
2,42,9,2014,14
1,42,15,2010,42
2,42,15,2010,33
1,42,23,2010,4
2,42,23,2010,1
1,42,23,2012,6
1,42,23,2015,1
1,42,27,2014,19
2,42,27,2014,41
1,42,31,2010,17
2,42,31,2010,35
1,42,31,2013,19
2,42,31,2013,32
1,42,31,2014,20
2,42,31,2014,19
1,42,33,2011,20
2,42,33,2011,11
1,42,41,2013,7
2,42,41,2013,31
1,42,47,2011,16
2,42,47,2011,1
1,42,47,2012,15
1,42,47,2015,16
2,42,47,2015,13
1,42,53,2010,1
2,42,53,2010,3
1,42,53,2015,2
1,42,53,2016,4
2,42,53,2016,3
1,42,57,2011,11
2,42,57,2011,7
1,42,57,2012,2
2,42,57,2012,3
1,42,57,2016,1
2,42,57,2016,4
1,42,59,2011,10
2,42,59,2011,40
1,42,59,2012,28
2,42,59,2012,9
1,42,61,2010,29
2,42,61,2010,33
1,42,61,2012,11
2,42,61,2012,53
1,42,61,2013,11
2,42,61,2013,33
1,42,61,2014,12
2,42,61,2014,32
1,42,63,2010,36
2,42,63,2010,159
1,42,63,2013,15
2,42,63,2013,38
1,42,67,2010,4
2,42,67,2010,2
1,42,67,2014,13
2,42,67,2014,26
1,42,67,2015,4
2,42,67,2015,3
1,42,67,2016,4
2,42,67,2016,4
1,42,69,2012,40
2,42,69,2012,374
1,42,91,2014,12
2,42,91,2014,23
1,42,93,2011,1
2,42,93,2011,11
1,42,93,2012,4
2,42,93,2012,7
1,42,93,2014,14
2,42,93,2014,7
1,42,93,2015,1
2,42,93,2015,4
1,42,95,2014,24
2,42,95,2014,147
1,42,103,2012,7
2,42,103,2012,26
1,42,103,2014,4
2,42,103,2014,46
1,42,103,2015,4
2,42,103,2015,37
1,42,109,2012,9
2,42,109,2012,14
1,42,111,2012,13
2,42,111,2012,19
1,42,113,2011,1
2,42,113,2011,2
1,42,113,2012,5
2,42,113,2012,2
1,42,113,2013,2
1,42,113,2016,1
1,42,115,2011,7
2,42,115,2011,11
1,42,117,2010,3
2,42,117,2010,3
1,42,119,2012,17
2,42,119,2012,6
1,42,119,2015,4
2,42,119,2015,7
1,42,123,2011,26
2,42,123,2011,7
1,42,123,2013,3
2,42,123,2013,4
1,42,123,2016,3
2,42,123,2016,1
1,42,127,2013,4
2,42,127,2013,14
1,51,1,2015,9
2,51,1,2015,6
1,51,3,2011,7
1,51,5,2012,36
1,51,7,2011,8
2,51,7,2011,2
1,51,7,2012,15
1,51,7,2015,1
1,51,7,2016,3
1,51,11,2010,3
1,51,11,2012,5
2,51,11,2012,5
1,51,11,2015,9
1,51,17,2012,17
1,51,17,2014,3
2,51,17,2014,2
1,51,21,2011,5
1,51,21,2013,12
1,51,21,2015,9
2,51,21,2015,1
1,51,21,2016,16
1,51,25,2011,4
2,51,25,2011,1
1,51,29,2015,13
1,51,31,2015,8
2,51,31,2015,11
1,51,33,2010,14
2,51,33,2010,5
1,51,35,2010,33
2,51,35,2010,2
1,51,36,2012,3
2,51,36,2012,3
1,51,36,2013,4
1,51,36,2014,2
1,51,36,2015,1
1,51,37,2010,8
1,51,37,2011,3
2,51,37,2011,1
1,51,37,2014,11
1,51,43,2012,3
2,51,43,2012,2
1,51,43,2015,7
2,51,43,2015,17
1,51,45,2012,2
1,51,45,2013,3
2,51,45,2013,2
1,51,45,2015,4
1,51,45,2016,1
1,51,49,2012,8
1,51,51,2013,70
2,51,51,2013,1
1,51,51,2016,51
1,51,53,2011,6
1,51,53,2012,2
2,51,53,2012,1
1,51,53,2014,18
2,51,53,2014,3
1,51,57,2010,5
1,51,57,2011,3
1,51,57,2013,7
1,51,57,2014,9
2,51,57,2014,1
1,51,63,2010,17
1,51,63,2012,4
1,51,63,2013,12
2,51,63,2013,1
1,51,63,2016,18
2,51,63,2016,3
1,51,75,2010,10
2,51,75,2010,2
1,51,75,2011,2
1,51,75,2012,5
1,51,75,2013,3
2,51,75,2013,2
1,51,75,2016,7
2,51,75,2016,2
1,51,77,2012,16
1,51,79,2014,6
2,51,79,2014,2
1,51,81,2010,19
2,51,81,2010,1
1,51,81,2013,2
2,51,81,2013,4
1,51,81,2014,4
2,51,81,2014,4
1,51,81,2015,4
2,51,81,2015,16
1,51,83,2015,29
2,51,83,2015,3
1,51,91,2010,1
1,51,91,2012,1
1,51,91,2014,1
2,51,91,2014,1
1,51,97,2013,4
1,51,97,2014,2
1,51,97,2015,1
2,51,97,2015,2
1,51,97,2016,3
2,51,97,2016,2
1,51,99,2012,41
2,51,99,2012,10
1,51,101,2012,8
2,51,101,2012,2
1,51,101,2013,1
2,51,101,2013,2
1,51,101,2016,6
2,51,101,2016,11
1,51,103,2014,5
1,51,103,2015,5
1,51,103,2016,8
1,51,111,2012,16
1,51,111,2013,7
1,51,111,2016,2
2,51,111,2016,1
1,51,113,2011,5
2,51,113,2011,1
1,51,113,2013,4
2,51,113,2013,2
1,51,115,2011,2
1,51,115,2013,9
2,51,115,2013,11
1,51,119,2010,4
1,51,119,2011,2
1,51,119,2013,2
1,51,119,2014,6
1,51,125,2010,1
1,51,125,2012,5
1,51,125,2013,3
1,51,127,2012,10
2,51,127,2012,7
1,51,131,2011,2
1,51,131,2012,4
1,51,131,2013,3
2,51,131,2013,1
1,51,131,2015,10
2,51,131,2015,2
1,51,131,2016,13
1,51,133,2012,4
1,51,133,2014,4
2,51,133,2014,2
1,51,135,2010,3
1,51,135,2011,7
1,51,135,2013,9
2,51,135,2013,3
1,51,135,2014,12
1,51,145,2011,14
2,51,145,2011,1
1,51,145,2012,6
2,51,145,2012,1
1,51,147,2015,5
2,51,147,2015,4
1,51,149,2015,12
2,51,149,2015,8
1,51,157,2012,15
2,51,157,2012,3
1,51,157,2014,9
2,51,157,2014,3
1,51,157,2015,5
1,51,157,2016,1
2,51,157,2016,2
1,51,175,2010,2
2,51,175,2010,4
1,51,175,2011,2
2,51,175,2011,7
1,51,175,2013,7
2,51,175,2013,14
1,51,175,2014,1
2,51,175,2014,10
1,51,181,2012,3
1,51,183,2010,7
2,51,183,2010,2
1,51,183,2011,2
2,51,183,2011,4
1,51,183,2012,9
2,51,183,2012,1
1,51,183,2014,7
2,51,183,2014,1
1,51,183,2016,3
2,51,183,2016,3
1,51,193,2013,22
2,51,193,2013,4
1,51,510,2011,1
2,51,510,2011,7
1,51,510,2015,4
2,51,510,2015,3
1,51,515,2010,2
1,51,515,2013,1
1,51,520,2012,1
1,51,520,2014,10
1,51,520,2015,1
1,51,530,2014,1
2,51,530,2014,2
1,51,590,2016,3
2,51,590,2016,1
1,51,595,2010,26
2,51,595,2010,3
1,51,595,2013,5
2,51,595,2013,2
1,51,595,2014,2
1,51,610,2013,3
1,51,620,2010,2
2,51,620,2010,3
1,51,630,2014,7
2,51,630,2014,12
1,51,640,2013,1
2,51,640,2013,1
1,51,640,2016,2
1,51,650,2014,2
2,51,650,2014,15
1,51,660,2012,1
2,51,660,2012,20
1,51,660,2016,2
2,51,660,2016,2
1,51,670,2010,18
2,51,670,2010,6
1,51,670,2013,27
2,51,670,2013,2
1,51,670,2016,1
2,51,670,2016,8
1,51,678,2010,3
1,51,678,2013,5
1,51,680,2014,3
2,51,680,2014,2
1,51,683,2010,1
2,51,683,2010,28
1,51,683,2011,4
1,51,683,2012,1
1,51,683,2013,2
2,51,683,2013,13
1,51,690,2011,1
1,51,690,2015,1
1,51,690,2016,3
2,51,690,2016,1
1,51,710,2012,4
2,51,710,2012,3
1,51,720,2010,2
1,51,730,2014,4
2,51,730,2014,6
1,51,730,2016,1
2,51,730,2016,5
1,51,735,2013,8
2,51,735,2013,3
1,51,750,2016,2
1,51,760,2011,2
1,51,760,2015,13
2,51,760,2015,2
1,51,775,2014,1
1,51,775,2016,2
2,51,775,2016,2
1,51,790,2014,1
1,51,790,2016,3
2,51,790,2016,2
1,51,810,2012,2
2,51,810,2012,1
1,51,830,2013,8
2,51,830,2013,5
1,51,840,2011,2
1,54,1,2010,2
1,54,1,2011,1
1,54,1,2012,1
1,54,1,2013,1
1,54,1,2014,3
1,54,5,2011,46
1,54,5,2012,13
1,54,5,2013,5
1,54,5,2014,7
2,54,5,2014,1
1,54,5,2015,6
2,54,5,2015,5
1,54,5,2016,1
2,54,5,2016,1
1,54,7,2010,61
1,54,7,2012,45
1,54,7,2013,20
2,54,7,2013,12
1,54,7,2015,2
1,54,9,2010,3
1,54,9,2011,2
2,54,9,2011,5
1,54,11,2010,143
2,54,11,2010,23
1,54,13,2010,3
1,54,13,2014,2
1,54,13,2016,2
1,54,15,2010,9
1,54,15,2011,8
1,54,15,2012,2
1,54,15,2013,11
1,54,15,2014,9
1,54,15,2015,4
1,54,17,2010,8
1,54,17,2011,1
1,54,17,2013,34
1,54,17,2014,5
1,54,17,2016,4
1,54,19,2011,37
2,54,19,2011,6
1,54,19,2012,35
1,54,19,2013,25
2,54,19,2013,16
1,54,19,2014,23
1,54,21,2012,2
1,54,21,2013,7
1,54,23,2010,24
2,54,23,2010,2
1,54,23,2011,2
1,54,23,2012,17
1,54,23,2013,23
2,54,23,2013,1
1,54,23,2014,28
2,54,23,2014,7
1,54,23,2015,5
2,54,23,2015,18
1,54,25,2010,18
1,54,25,2011,69
1,54,25,2012,38
2,54,25,2012,3
1,54,25,2013,32
2,54,25,2013,56
1,54,25,2014,77
2,54,25,2014,36
1,54,27,2011,60
2,54,27,2011,6
1,54,27,2014,7
2,54,27,2014,8
1,54,29,2012,6
2,54,29,2012,13
1,54,29,2014,5
2,54,29,2014,36
1,54,31,2011,24
2,54,31,2011,5
1,54,31,2013,13
2,54,31,2013,26
1,54,31,2014,9
2,54,31,2014,28
1,54,31,2016,3
2,54,31,2016,5
1,54,33,2011,24
2,54,33,2011,15
1,54,33,2013,61
2,54,33,2013,305
1,54,35,2011,33
2,54,35,2011,29
1,54,35,2012,19
2,54,35,2012,9
1,54,35,2013,6
2,54,35,2013,10
1,54,35,2016,13
2,54,35,2016,4
1,54,37,2010,10
2,54,37,2010,12
1,54,37,2011,11
2,54,37,2011,3
1,54,37,2012,17
2,54,37,2012,17
1,54,37,2015,2
2,54,37,2015,9
1,54,41,2013,89
2,54,41,2013,122
1,54,41,2016,4
1,54,43,2014,3
1,54,45,2011,147
1,54,45,2015,66
2,54,45,2015,22
1,54,47,2011,27
1,54,47,2013,15
2,54,47,2013,9
1,54,49,2010,45
2,54,49,2010,100
1,54,51,2015,30
2,54,51,2015,4
1,54,53,2010,17
2,54,53,2010,21
1,54,53,2013,2
2,54,53,2013,4
1,54,53,2015,1
2,54,53,2015,36
1,54,57,2012,2
2,54,57,2012,9
1,54,57,2013,1
2,54,57,2013,2
1,54,57,2014,5
2,54,57,2014,3
1,54,57,2015,4
2,54,57,2015,6
1,54,59,2011,15
1,54,59,2014,4
2,54,59,2014,3
1,54,59,2015,3
2,54,59,2015,1
1,54,59,2016,1
1,54,61,2010,9
2,54,61,2010,219
1,54,61,2011,35
2,54,61,2011,7
1,54,61,2012,45
2,54,61,2012,36
1,54,61,2013,36
2,54,61,2013,16
1,54,61,2014,42
2,54,61,2014,31
1,54,61,2015,10
1,54,61,2016,13
1,54,63,2010,35
1,54,63,2012,5
1,54,63,2013,7
1,54,63,2014,15
1,54,65,2010,10
2,54,65,2010,3
1,54,65,2013,4
2,54,65,2013,9
1,54,67,2011,57
2,54,67,2011,4
1,54,67,2012,148
2,54,67,2012,4
1,54,67,2013,168
2,54,67,2013,60
1,54,69,2011,54
2,54,69,2011,65
1,54,73,2013,3
1,54,73,2014,2
1,54,73,2015,4
1,54,75,2012,25
2,54,75,2012,7
1,54,75,2013,19
1,54,75,2014,11
1,54,75,2015,18
1,54,75,2016,10
1,54,77,2011,14
2,54,77,2011,3
1,54,77,2012,18
1,54,77,2013,6
2,54,77,2013,6
1,54,79,2010,33
1,54,79,2011,19
2,54,79,2011,8
1,54,79,2012,27
2,54,79,2012,3
1,54,79,2013,25
2,54,79,2013,20
1,54,79,2014,13
2,54,79,2014,34
1,54,79,2015,3
2,54,79,2015,1
1,54,81,2013,202
2,54,81,2013,156
1,54,83,2011,17
1,54,83,2012,7
2,54,83,2012,4
1,54,83,2013,34
1,54,83,2014,20
1,54,85,2010,2
1,54,85,2011,3
1,54,85,2012,12
1,54,85,2013,1
1,54,85,2014,1
1,54,85,2016,3
1,54,87,2014,4
2,54,87,2014,1
1,54,87,2015,3
1,54,87,2016,4
1,54,89,2010,1
2,54,89,2010,12
1,54,89,2011,12
2,54,89,2011,9
1,54,89,2012,4
1,54,89,2013,80
2,54,89,2013,9
1,54,89,2014,2
1,54,89,2015,8
1,54,89,2016,2
1,54,91,2013,2
1,54,91,2014,1
1,54,95,2010,2
2,54,95,2010,25
1,54,95,2011,2
2,54,95,2011,11
1,54,95,2014,1
2,54,95,2014,12
1,54,95,2015,1
1,54,95,2016,1
1,54,97,2012,54
2,54,97,2012,2
1,54,97,2015,8
1,54,97,2016,12
1,54,99,2011,37
1,54,99,2012,5
2,54,99,2012,1
1,54,99,2014,36
2,54,99,2014,7
1,54,99,2015,13
2,54,99,2015,16
1,54,101,2011,11
1,54,101,2012,12
1,54,101,2014,24
1,54,101,2015,9
1,54,101,2016,19
1,54,103,2010,6
2,54,103,2010,4
1,54,103,2011,8
2,54,103,2011,19
1,54,103,2012,7
2,54,103,2012,4
1,54,103,2013,1
1,54,103,2014,13
2,54,103,2014,17
1,54,103,2015,10
2,54,103,2015,18
1,54,103,2016,1
2,54,103,2016,1
1,54,105,2010,1
1,54,105,2016,1
1,54,109,2010,6
1,54,109,2011,10
1,54,109,2012,15
1,54,109,2013,13
1,54,109,2014,6
1,54,109,2016,1
2,21,7,2015,1
2,21,91,2016,3
2,21,201,2014,2
2,21,215,2014,9
2,39,69,2014,9
2,39,171,2010,1
2,42,53,2014,6
2,42,57,2014,2
2,42,113,2014,4
2,51,125,2014,2
2,51,181,2010,1
2,51,181,2011,1
2,51,510,2012,8
2,51,540,2012,2
2,51,570,2014,1
2,51,600,2014,2
2,51,600,2015,2
2,51,620,2013,17
2,51,620,2015,2
2,51,630,2012,1
2,51,650,2011,20
2,51,650,2012,13
2,51,660,2011,4
2,51,660,2014,2
2,51,670,2011,2
2,51,700,2011,16
2,51,700,2015,10
2,51,710,2011,8
2,51,740,2011,3
2,51,775,2015,1
2,51,800,2011,4
2,51,800,2012,2
2,51,810,2015,3
2,51,820,2012,2
2,51,830,2010,1
2,51,840,2015,5
2,54,9,2013,18
2,54,9,2015,2
2,54,37,2013,6
2,54,53,2012,1
2,54,53,2014,1
2,54,65,2015,14
2,54,73,2011,1
2,54,73,2012,1
2,54,83,2010,1
2,54,91,2011,1
2,54,93,2010,1
