,YYYY,DrugCode_0,DrugCode_1,StateCode_0,StateCode_1,StateCode_2,CountyCode_0,CountyCode_1,CountyCode_2,CountyCode_3,CountyCode_4,CountyCode_5,CountyCode_6,CountyCode_7,Pred_County
1986,2021,1,0,0,0,0,0,0,0,1,0,1,0,0,62.2
1987,2022,1,0,0,0,0,0,0,0,1,0,1,0,0,57.2
1988,2023,1,0,0,0,0,0,0,0,1,0,1,0,0,52.4
1989,2024,1,0,0,0,0,0,0,0,1,0,1,0,0,27.9
1990,2025,1,0,0,0,0,0,0,0,1,0,1,0,0,27.9
1991,2018,0,0,0,0,1,0,0,0,1,0,1,0,0,10.3
1992,2019,0,0,0,0,1,0,0,0,1,0,1,0,0,11.1
1993,2020,0,0,0,0,1,0,0,0,1,0,1,0,0,6.9
1994,2021,0,0,0,0,1,0,0,0,1,0,1,0,0,6.9
1995,2022,0,0,0,0,1,0,0,0,1,0,1,0,0,15.5
1996,2023,0,0,0,0,1,0,0,0,1,0,1,0,0,15.5
1997,2024,0,0,0,0,1,0,0,0,1,0,1,0,0,17.2
1998,2025,0,0,0,0,1,0,0,0,1,0,1,0,0,17.2
1999,2018,0,1,0,0,1,0,0,0,1,0,1,0,0,97.3
2000,2019,0,1,0,0,1,0,0,0,1,0,1,0,0,90.7
2001,2020,0,1,0,0,1,0,0,0,1,0,1,0,0,72.5
2002,2021,0,1,0,0,1,0,0,0,1,0,1,0,0,74.1
2003,2022,0,1,0,0,1,0,0,0,1,0,1,0,0,102.3
2004,2023,0,1,0,0,1,0,0,0,1,0,1,0,0,106.4
2005,2024,0,1,0,0,1,0,0,0,1,0,1,0,0,103.4
2006,2025,0,1,0,0,1,0,0,0,1,0,1,0,0,103.4
2007,2018,1,0,0,0,1,0,0,0,1,0,1,0,0,296.2
2008,2019,1,0,0,0,1,0,0,0,1,0,1,0,0,160.6
2009,2020,1,0,0,0,1,0,0,0,1,0,1,0,0,177.8
2010,2021,1,0,0,0,1,0,0,0,1,0,1,0,0,177.8
2011,2022,1,0,0,0,1,0,0,0,1,0,1,0,0,180.8
2012,2023,1,0,0,0,1,0,0,0,1,0,1,0,0,180.8
2013,2024,1,0,0,0,1,0,0,0,1,0,1,0,0,235.6
2014,2025,1,0,0,0,1,0,0,0,1,0,1,0,0,235.6
2015,2018,0,0,0,1,0,0,0,0,1,0,1,0,0,7
2016,2019,0,0,0,1,0,0,0,0,1,0,1,0,0,7
2017,2020,0,0,0,1,0,0,0,0,1,0,1,0,0,7.9
2018,2022,0,0,0,1,0,0,0,0,1,0,1,0,0,10.7
2019,2023,0,0,0,1,0,0,0,0,1,0,1,0,0,10.7
2020,2024,0,0,0,1,0,0,0,0,1,0,1,0,0,4
2021,2025,0,0,0,1,0,0,0,0,1,0,1,0,0,4
2022,2018,0,1,0,1,0,0,0,0,1,0,1,0,0,63.4
2023,2019,0,1,0,1,0,0,0,0,1,0,1,0,0,61.8
2024,2020,0,1,0,1,0,0,0,0,1,0,1,0,0,73.6
2025,2021,0,1,0,1,0,0,0,0,1,0,1,0,0,73.6
2026,2022,0,1,0,1,0,0,0,0,1,0,1,0,0,76.8
2027,2023,0,1,0,1,0,0,0,0,1,0,1,0,0,76.8
2028,2025,0,1,0,1,0,0,0,0,1,0,1,0,0,11.5
2029,2018,1,0,0,1,0,0,0,0,1,0,1,0,0,147.7
2030,2019,1,0,0,1,0,0,0,0,1,0,1,0,0,151.1
2031,2020,1,0,0,1,0,0,0,0,1,0,1,0,0,27.8
2032,2021,1,0,0,1,0,0,0,0,1,0,1,0,0,31
2033,2022,1,0,0,1,0,0,0,0,1,0,1,0,0,34.2
2034,2023,1,0,0,1,0,0,0,0,1,0,1,0,0,35.8
2035,2024,1,0,0,1,0,0,0,0,1,0,1,0,0,31.8
2036,2025,1,0,0,1,0,0,0,0,1,0,1,0,0,31.8
2037,2018,0,0,0,1,1,0,0,0,1,0,1,0,0,20.1
2038,2019,0,0,0,1,1,0,0,0,1,0,1,0,0,20
2039,2020,0,0,0,1,1,0,0,0,1,0,1,0,0,12.8
2040,2021,0,0,0,1,1,0,0,0,1,0,1,0,0,12.8
2041,2022,0,0,0,1,1,0,0,0,1,0,1,0,0,18
2042,2023,0,0,0,1,1,0,0,0,1,0,1,0,0,18
2043,2024,0,0,0,1,1,0,0,0,1,0,1,0,0,35.4
2044,2025,0,0,0,1,1,0,0,0,1,0,1,0,0,35.4
2045,2018,0,1,0,1,1,0,0,0,1,0,1,0,0,177.8
2046,2019,0,1,0,1,1,0,0,0,1,0,1,0,0,183
2047,2020,0,1,0,1,1,0,0,0,1,0,1,0,0,144.7
2048,2021,0,1,0,1,1,0,0,0,1,0,1,0,0,158.7
2049,2022,0,1,0,1,1,0,0,0,1,0,1,0,0,186.1
2050,2023,0,1,0,1,1,0,0,0,1,0,1,0,0,186.1
2051,2024,0,1,0,1,1,0,0,0,1,0,1,0,0,151.5
2052,2025,0,1,0,1,1,0,0,0,1,0,1,0,0,151.5
2053,2018,1,0,0,1,1,0,0,0,1,0,1,0,0,116.9
2054,2019,1,0,0,1,1,0,0,0,1,0,1,0,0,129.6
2055,2020,1,0,0,1,1,0,0,0,1,0,1,0,0,224.9
2056,2021,1,0,0,1,1,0,0,0,1,0,1,0,0,242
2057,2022,1,0,0,1,1,0,0,0,1,0,1,0,0,225.2
2058,2023,1,0,0,1,1,0,0,0,1,0,1,0,0,240
2059,2024,1,0,0,1,1,0,0,0,1,0,1,0,0,171.8
2060,2025,1,0,0,1,1,0,0,0,1,0,1,0,0,171.8
2061,2019,0,0,1,0,0,0,0,0,1,0,1,0,0,1
2062,2020,0,0,1,0,0,0,0,0,1,0,1,0,0,1
2063,2022,0,0,1,0,0,0,0,0,1,0,1,0,0,1.8
2064,2023,0,0,1,0,0,0,0,0,1,0,1,0,0,1.8
2065,2019,0,1,1,0,0,0,0,0,1,0,1,0,0,21.1
2066,2020,0,1,1,0,0,0,0,0,1,0,1,0,0,75.8
2067,2021,0,1,1,0,0,0,0,0,1,0,1,0,0,75.8
2068,2022,0,1,1,0,0,0,0,0,1,0,1,0,0,62.2
2069,2023,0,1,1,0,0,0,0,0,1,0,1,0,0,62.2
2070,2024,0,1,1,0,0,0,0,0,1,0,1,0,0,47.8
2071,2025,0,1,1,0,0,0,0,0,1,0,1,0,0,47.8
2072,2019,1,0,1,0,0,0,0,0,1,0,1,0,0,51.1
2073,2020,1,0,1,0,0,0,0,0,1,0,1,0,0,77
2074,2021,1,0,1,0,0,0,0,0,1,0,1,0,0,77
2075,2022,1,0,1,0,0,0,0,0,1,0,1,0,0,26.5
2076,2023,1,0,1,0,0,0,0,0,1,0,1,0,0,26.5
2077,2018,0,0,0,0,0,0,0,0,1,0,1,0,1,3.4
2078,2019,0,0,0,0,0,0,0,0,1,0,1,0,1,3.3
2079,2020,0,0,0,0,0,0,0,0,1,0,1,0,1,2.1
2080,2021,0,0,0,0,0,0,0,0,1,0,1,0,1,2.1
2081,2022,0,0,0,0,0,0,0,0,1,0,1,0,1,11.5
2082,2023,0,0,0,0,0,0,0,0,1,0,1,0,1,11.5
2083,2024,0,0,0,0,0,0,0,0,1,0,1,0,1,19.1
2084,2025,0,0,0,0,0,0,0,0,1,0,1,0,1,19.1
2085,2018,0,1,0,0,0,0,0,0,1,0,1,0,1,159.5
2086,2019,0,1,0,0,0,0,0,0,1,0,1,0,1,159.5
2087,2020,0,1,0,0,0,0,0,0,1,0,1,0,1,99.5
2088,2021,0,1,0,0,0,0,0,0,1,0,1,0,1,91.4
2089,2022,0,1,0,0,0,0,0,0,1,0,1,0,1,90.9
2090,2023,0,1,0,0,0,0,0,0,1,0,1,0,1,90.2
2091,2024,0,1,0,0,0,0,0,0,1,0,1,0,1,81.5
2092,2025,0,1,0,0,0,0,0,0,1,0,1,0,1,81.5
2093,2018,1,0,0,0,0,0,0,0,1,0,1,0,1,15.5
2094,2020,1,0,0,0,0,0,0,0,1,0,1,0,1,19.8
2095,2021,1,0,0,0,0,0,0,0,1,0,1,0,1,28
2096,2022,1,0,0,0,0,0,0,0,1,0,1,0,1,38.8
2097,2023,1,0,0,0,0,0,0,0,1,0,1,0,1,36.6
2098,2024,1,0,0,0,0,0,0,0,1,0,1,0,1,31.5
2099,2025,1,0,0,0,0,0,0,0,1,0,1,0,1,31.5
2100,2018,0,0,0,0,1,0,0,0,1,0,1,0,1,12.9
2101,2019,0,0,0,0,1,0,0,0,1,0,1,0,1,12.2
2102,2020,0,0,0,0,1,0,0,0,1,0,1,0,1,9.6
2103,2021,0,0,0,0,1,0,0,0,1,0,1,0,1,9.6
2104,2022,0,0,0,0,1,0,0,0,1,0,1,0,1,29.3
2105,2023,0,0,0,0,1,0,0,0,1,0,1,0,1,29.3
2106,2024,0,0,0,0,1,0,0,0,1,0,1,0,1,84.4
2107,2025,0,0,0,0,1,0,0,0,1,0,1,0,1,84.4
2108,2018,0,1,0,0,1,0,0,0,1,0,1,0,1,116.7
2109,2019,0,1,0,0,1,0,0,0,1,0,1,0,1,119.9
2110,2020,0,1,0,0,1,0,0,0,1,0,1,0,1,124.8
2111,2021,0,1,0,0,1,0,0,0,1,0,1,0,1,117.8
2112,2022,0,1,0,0,1,0,0,0,1,0,1,0,1,117.1
2113,2023,0,1,0,0,1,0,0,0,1,0,1,0,1,116
2114,2024,0,1,0,0,1,0,0,0,1,0,1,0,1,115.8
2115,2025,0,1,0,0,1,0,0,0,1,0,1,0,1,115.8
2116,2018,1,0,0,0,1,0,0,0,1,0,1,0,1,98.3
2117,2019,1,0,0,0,1,0,0,0,1,0,1,0,1,116.1
2118,2020,1,0,0,0,1,0,0,0,1,0,1,0,1,155
2119,2021,1,0,0,0,1,0,0,0,1,0,1,0,1,173.5
2120,2022,1,0,0,0,1,0,0,0,1,0,1,0,1,240.9
2121,2023,1,0,0,0,1,0,0,0,1,0,1,0,1,274.2
2122,2024,1,0,0,0,1,0,0,0,1,0,1,0,1,279.4
2123,2025,1,0,0,0,1,0,0,0,1,0,1,0,1,279.4
2124,2018,0,0,0,1,0,0,0,0,1,0,1,0,1,13
2125,2019,0,0,0,1,0,0,0,0,1,0,1,0,1,11.8
2126,2020,0,0,0,1,0,0,0,0,1,0,1,0,1,12.8
2127,2021,0,0,0,1,0,0,0,0,1,0,1,0,1,12.8
2128,2022,0,0,0,1,0,0,0,0,1,0,1,0,1,15.9
2129,2023,0,0,0,1,0,0,0,0,1,0,1,0,1,15.9
2130,2024,0,0,0,1,0,0,0,0,1,0,1,0,1,36.7
2131,2025,0,0,0,1,0,0,0,0,1,0,1,0,1,36.7
2132,2018,0,1,0,1,0,0,0,0,1,0,1,0,1,141.1
2133,2019,0,1,0,1,0,0,0,0,1,0,1,0,1,141.1
2134,2020,0,1,0,1,0,0,0,0,1,0,1,0,1,98.5
2135,2021,0,1,0,1,0,0,0,0,1,0,1,0,1,99.1
2136,2022,0,1,0,1,0,0,0,0,1,0,1,0,1,90.7
2137,2023,0,1,0,1,0,0,0,0,1,0,1,0,1,95.7
2138,2024,0,1,0,1,0,0,0,0,1,0,1,0,1,93.1
2139,2025,0,1,0,1,0,0,0,0,1,0,1,0,1,93.1
2140,2018,1,0,0,1,0,0,0,0,1,0,1,0,1,337.8
2141,2019,1,0,0,1,0,0,0,0,1,0,1,0,1,337.8
2142,2020,1,0,0,1,0,0,0,0,1,0,1,0,1,364.9
2143,2021,1,0,0,1,0,0,0,0,1,0,1,0,1,453.9
2144,2022,1,0,0,1,0,0,0,0,1,0,1,0,1,603.3
2145,2023,1,0,0,1,0,0,0,0,1,0,1,0,1,638
2146,2024,1,0,0,1,0,0,0,0,1,0,1,0,1,671.1
2147,2025,1,0,0,1,0,0,0,0,1,0,1,0,1,671.1
2148,2018,0,0,0,1,1,0,0,0,1,0,1,0,1,9.1
2149,2019,0,0,0,1,1,0,0,0,1,0,1,0,1,9.1
2150,2021,0,0,0,1,1,0,0,0,1,0,1,0,1,7.8
2151,2022,0,0,0,1,1,0,0,0,1,0,1,0,1,7.3
2152,2024,0,0,0,1,1,0,0,0,1,0,1,0,1,36
2153,2025,0,0,0,1,1,0,0,0,1,0,1,0,1,36
2154,2018,0,1,0,1,1,0,0,0,1,0,1,0,1,59.4
2155,2019,0,1,0,1,1,0,0,0,1,0,1,0,1,59.4
2156,2020,0,1,0,1,1,0,0,0,1,0,1,0,1,7.9
2157,2021,0,1,0,1,1,0,0,0,1,0,1,0,1,8.6
2158,2022,0,1,0,1,1,0,0,0,1,0,1,0,1,76.4
2159,2023,0,1,0,1,1,0,0,0,1,0,1,0,1,76.4
2160,2024,0,1,0,1,1,0,0,0,1,0,1,0,1,28.3
2161,2025,0,1,0,1,1,0,0,0,1,0,1,0,1,28.3
2162,2018,1,0,0,1,1,0,0,0,1,0,1,0,1,40.5
2163,2019,1,0,0,1,1,0,0,0,1,0,1,0,1,40.5
2164,2020,1,0,0,1,1,0,0,0,1,0,1,0,1,56.8
2165,2021,1,0,0,1,1,0,0,0,1,0,1,0,1,58.2
2166,2022,1,0,0,1,1,0,0,0,1,0,1,0,1,41.7
2167,2023,1,0,0,1,1,0,0,0,1,0,1,0,1,43.3
2168,2024,1,0,0,1,1,0,0,0,1,0,1,0,1,51.2
2169,2025,1,0,0,1,1,0,0,0,1,0,1,0,1,51.2
2170,2022,0,1,1,0,0,0,0,0,1,0,1,0,1,45
2171,2018,0,0,0,0,0,0,0,0,1,0,1,1,0,2.5
2172,2019,0,0,0,0,0,0,0,0,1,0,1,1,0,2.5
2173,2020,0,0,0,0,0,0,0,0,1,0,1,1,0,3.9
2174,2021,0,0,0,0,0,0,0,0,1,0,1,1,0,3.9
2175,2023,0,0,0,0,0,0,0,0,1,0,1,1,0,12.5
2176,2024,0,0,0,0,0,0,0,0,1,0,1,1,0,23
2177,2018,0,1,0,0,0,0,0,0,1,0,1,1,0,27.8
2178,2019,0,1,0,0,0,0,0,0,1,0,1,1,0,28.4
2179,2020,0,1,0,0,0,0,0,0,1,0,1,1,0,24.4
2180,2021,0,1,0,0,0,0,0,0,1,0,1,1,0,24.4
2181,2022,0,1,0,0,0,0,0,0,1,0,1,1,0,42.2
2182,2023,0,1,0,0,0,0,0,0,1,0,1,1,0,41.4
2183,2024,0,1,0,0,0,0,0,0,1,0,1,1,0,24.3
2184,2025,0,1,0,0,0,0,0,0,1,0,1,1,0,24.3
2185,2019,1,0,0,0,0,0,0,0,1,0,1,1,0,10.9
2186,2024,1,0,0,0,0,0,0,0,1,0,1,1,0,22.3
2187,2018,0,0,0,0,1,0,0,0,1,0,1,1,0,11.9
2188,2019,0,0,0,0,1,0,0,0,1,0,1,1,0,9.3
2189,2020,0,0,0,0,1,0,0,0,1,0,1,1,0,12.7
2190,2021,0,0,0,0,1,0,0,0,1,0,1,1,0,12.7
2191,2022,0,0,0,0,1,0,0,0,1,0,1,1,0,45.9
2192,2023,0,0,0,0,1,0,0,0,1,0,1,1,0,45.9
2193,2024,0,0,0,0,1,0,0,0,1,0,1,1,0,63.7
2194,2025,0,0,0,0,1,0,0,0,1,0,1,1,0,63.7
2195,2018,0,1,0,0,1,0,0,0,1,0,1,1,0,204.1
2196,2019,0,1,0,0,1,0,0,0,1,0,1,1,0,197.3
2197,2020,0,1,0,0,1,0,0,0,1,0,1,1,0,192.8
2198,2021,0,1,0,0,1,0,0,0,1,0,1,1,0,184
2199,2022,0,1,0,0,1,0,0,0,1,0,1,1,0,158.4
2200,2023,0,1,0,0,1,0,0,0,1,0,1,1,0,161.9
2201,2024,0,1,0,0,1,0,0,0,1,0,1,1,0,221.7
2202,2025,0,1,0,0,1,0,0,0,1,0,1,1,0,221.7
2203,2018,1,0,0,0,1,0,0,0,1,0,1,1,0,516.2
2204,2019,1,0,0,0,1,0,0,0,1,0,1,1,0,527.7
2205,2020,1,0,0,0,1,0,0,0,1,0,1,1,0,549.6
2206,2021,1,0,0,0,1,0,0,0,1,0,1,1,0,549.6
2207,2022,1,0,0,0,1,0,0,0,1,0,1,1,0,165.7
2208,2023,1,0,0,0,1,0,0,0,1,0,1,1,0,165.6
2209,2024,1,0,0,0,1,0,0,0,1,0,1,1,0,243
2210,2025,1,0,0,0,1,0,0,0,1,0,1,1,0,243
2211,2018,0,0,0,1,0,0,0,0,1,0,1,1,0,23.1
2212,2019,0,0,0,1,0,0,0,0,1,0,1,1,0,23.1
2213,2020,0,0,0,1,0,0,0,0,1,0,1,1,0,38.7
2214,2021,0,0,0,1,0,0,0,0,1,0,1,1,0,38.7
2215,2022,0,0,0,1,0,0,0,0,1,0,1,1,0,39.4
2216,2023,0,0,0,1,0,0,0,0,1,0,1,1,0,39.4
2217,2024,0,0,0,1,0,0,0,0,1,0,1,1,0,116.2
2218,2025,0,0,0,1,0,0,0,0,1,0,1,1,0,116.2
2219,2018,0,1,0,1,0,0,0,0,1,0,1,1,0,550.5
2220,2019,0,1,0,1,0,0,0,0,1,0,1,1,0,553.6
2221,2020,0,1,0,1,0,0,0,0,1,0,1,1,0,618.4
2222,2021,0,1,0,1,0,0,0,0,1,0,1,1,0,627.4
2223,2022,0,1,0,1,0,0,0,0,1,0,1,1,0,563.6
2224,2023,0,1,0,1,0,0,0,0,1,0,1,1,0,564.1
2225,2024,0,1,0,1,0,0,0,0,1,0,1,1,0,632.2
2226,2025,0,1,0,1,0,0,0,0,1,0,1,1,0,632.2
2227,2018,1,0,0,1,0,0,0,0,1,0,1,1,0,531.2
2228,2019,1,0,0,1,0,0,0,0,1,0,1,1,0,531.2
2229,2020,1,0,0,1,0,0,0,0,1,0,1,1,0,554.3
2230,2021,1,0,0,1,0,0,0,0,1,0,1,1,0,576.9
2231,2022,1,0,0,1,0,0,0,0,1,0,1,1,0,629
2232,2023,1,0,0,1,0,0,0,0,1,0,1,1,0,771.8
2233,2024,1,0,0,1,0,0,0,0,1,0,1,1,0,837.4
2234,2025,1,0,0,1,0,0,0,0,1,0,1,1,0,837.4
2235,2018,0,0,0,1,1,0,0,0,1,0,1,1,0,8.2
2236,2019,0,0,0,1,1,0,0,0,1,0,1,1,0,8.1
2237,2022,0,0,0,1,1,0,0,0,1,0,1,1,0,3.4
2238,2025,0,0,0,1,1,0,0,0,1,0,1,1,0,15.5
2239,2018,0,1,0,1,1,0,0,0,1,0,1,1,0,61.1
2240,2019,0,1,0,1,1,0,0,0,1,0,1,1,0,61.1
2241,2020,0,1,0,1,1,0,0,0,1,0,1,1,0,65.3
2242,2021,0,1,0,1,1,0,0,0,1,0,1,1,0,65.3
2243,2022,0,1,0,1,1,0,0,0,1,0,1,1,0,4.4
2244,2023,0,1,0,1,1,0,0,0,1,0,1,1,0,4.5
2245,2024,0,1,0,1,1,0,0,0,1,0,1,1,0,22.9
2246,2025,0,1,0,1,1,0,0,0,1,0,1,1,0,22.9
2247,2018,1,0,0,1,1,0,0,0,1,0,1,1,0,12.7
2248,2021,1,0,0,1,1,0,0,0,1,0,1,1,0,18.2
2249,2022,1,0,0,1,1,0,0,0,1,0,1,1,0,15.6
2250,2025,1,0,0,1,1,0,0,0,1,0,1,1,0,52.8
2251,2018,0,0,1,0,0,0,0,0,1,0,1,1,0,1
2252,2020,0,0,1,0,0,0,0,0,1,0,1,1,0,1
2253,2021,0,0,1,0,0,0,0,0,1,0,1,1,0,1
2254,2022,0,0,1,0,0,0,0,0,1,0,1,1,0,8.4
2255,2024,0,0,1,0,0,0,0,0,1,0,1,1,0,16
2256,2025,0,0,1,0,0,0,0,0,1,0,1,1,0,16
2257,2018,0,1,1,0,0,0,0,0,1,0,1,1,0,118.1
2258,2019,0,1,1,0,0,0,0,0,1,0,1,1,0,118.1
2259,2020,0,1,1,0,0,0,0,0,1,0,1,1,0,114
2260,2021,0,1,1,0,0,0,0,0,1,0,1,1,0,112
2261,2022,0,1,1,0,0,0,0,0,1,0,1,1,0,126
2262,2023,0,1,1,0,0,0,0,0,1,0,1,1,0,122.7
2263,2024,0,1,1,0,0,0,0,0,1,0,1,1,0,71.3
2264,2025,0,1,1,0,0,0,0,0,1,0,1,1,0,71.3
2265,2020,1,0,1,0,0,0,0,0,1,0,1,1,0,27.2
2266,2021,1,0,1,0,0,0,0,0,1,0,1,1,0,27.2
2267,2022,1,0,1,0,0,0,0,0,1,0,1,1,0,20.5
2268,2023,1,0,1,0,0,0,0,0,1,0,1,1,0,21.5
2269,2024,1,0,1,0,0,0,0,0,1,0,1,1,0,20
2270,2025,1,0,1,0,0,0,0,0,1,0,1,1,0,20
2271,2018,0,0,0,0,0,0,0,0,1,0,1,1,1,1.9
2272,2022,0,0,0,0,0,0,0,0,1,0,1,1,1,2.9
2273,2024,0,0,0,0,0,0,0,0,1,0,1,1,1,36.5
2274,2018,0,1,0,0,0,0,0,0,1,0,1,1,1,29.2
2275,2019,0,1,0,0,0,0,0,0,1,0,1,1,1,28.4
2276,2020,0,1,0,0,0,0,0,0,1,0,1,1,1,44.7
2277,2021,0,1,0,0,0,0,0,0,1,0,1,1,1,50.7
2278,2022,0,1,0,0,0,0,0,0,1,0,1,1,1,63.5
2279,2023,0,1,0,0,0,0,0,0,1,0,1,1,1,63.5
2280,2024,0,1,0,0,0,0,0,0,1,0,1,1,1,34.7
2281,2025,0,1,0,0,0,0,0,0,1,0,1,1,1,34.7
2282,2019,1,0,0,0,0,0,0,0,1,0,1,1,1,1.3
2283,2020,1,0,0,0,0,0,0,0,1,0,1,1,1,1.6
2284,2021,1,0,0,0,0,0,0,0,1,0,1,1,1,2.8
2285,2022,1,0,0,0,0,0,0,0,1,0,1,1,1,4.3
2286,2023,1,0,0,0,0,0,0,0,1,0,1,1,1,4.3
2287,2024,1,0,0,0,0,0,0,0,1,0,1,1,1,2
2288,2025,1,0,0,0,0,0,0,0,1,0,1,1,1,2
2289,2019,0,0,0,0,1,0,0,0,1,0,1,1,1,3.8
2290,2020,0,0,0,0,1,0,0,0,1,0,1,1,1,5
2291,2022,0,0,0,0,1,0,0,0,1,0,1,1,1,61.2
2292,2023,0,0,0,0,1,0,0,0,1,0,1,1,1,61.2
2293,2024,0,0,0,0,1,0,0,0,1,0,1,1,1,66.5
2294,2025,0,0,0,0,1,0,0,0,1,0,1,1,1,66.5
2295,2018,0,1,0,0,1,0,0,0,1,0,1,1,1,31.8
2296,2019,0,1,0,0,1,0,0,0,1,0,1,1,1,28
2297,2020,0,1,0,0,1,0,0,0,1,0,1,1,1,11.3
2298,2021,0,1,0,0,1,0,0,0,1,0,1,1,1,11.3
2299,2022,0,1,0,0,1,0,0,0,1,0,1,1,1,28.8
2300,2023,0,1,0,0,1,0,0,0,1,0,1,1,1,31
2301,2024,0,1,0,0,1,0,0,0,1,0,1,1,1,31.6
2302,2025,0,1,0,0,1,0,0,0,1,0,1,1,1,31.6
2303,2018,1,0,0,0,1,0,0,0,1,0,1,1,1,27.3
2304,2019,1,0,0,0,1,0,0,0,1,0,1,1,1,31.3
2305,2020,1,0,0,0,1,0,0,0,1,0,1,1,1,42.5
2306,2021,1,0,0,0,1,0,0,0,1,0,1,1,1,50.1
2307,2022,1,0,0,0,1,0,0,0,1,0,1,1,1,115.2
2308,2023,1,0,0,0,1,0,0,0,1,0,1,1,1,123.2
2309,2024,1,0,0,0,1,0,0,0,1,0,1,1,1,119.2
2310,2025,1,0,0,0,1,0,0,0,1,0,1,1,1,119.2
2311,2018,0,0,0,1,0,0,0,0,1,0,1,1,1,8.5
2312,2021,0,0,0,1,0,0,0,0,1,0,1,1,1,4
2313,2022,0,0,0,1,0,0,0,0,1,0,1,1,1,7.8
2314,2024,0,0,0,1,0,0,0,0,1,0,1,1,1,40.2
2315,2025,0,0,0,1,0,0,0,0,1,0,1,1,1,40.2
2316,2018,0,1,0,1,0,0,0,0,1,0,1,1,1,71.3
2317,2019,0,1,0,1,0,0,0,0,1,0,1,1,1,71.3
2318,2020,0,1,0,1,0,0,0,0,1,0,1,1,1,21.4
2319,2021,0,1,0,1,0,0,0,0,1,0,1,1,1,21.4
2320,2022,0,1,0,1,0,0,0,0,1,0,1,1,1,19.4
2321,2023,0,1,0,1,0,0,0,0,1,0,1,1,1,20.6
2322,2024,0,1,0,1,0,0,0,0,1,0,1,1,1,75
2323,2025,0,1,0,1,0,0,0,0,1,0,1,1,1,75
2324,2018,1,0,0,1,0,0,0,0,1,0,1,1,1,168.5
2325,2019,1,0,0,1,0,0,0,0,1,0,1,1,1,168.5
2326,2022,1,0,0,1,0,0,0,0,1,0,1,1,1,11.8
2327,2023,1,0,0,1,0,0,0,0,1,0,1,1,1,13
2328,2024,1,0,0,1,0,0,0,0,1,0,1,1,1,15
2329,2025,1,0,0,1,0,0,0,0,1,0,1,1,1,15
2330,2018,0,0,0,1,1,0,0,0,1,0,1,1,1,9.5
2331,2019,0,0,0,1,1,0,0,0,1,0,1,1,1,9.7
2332,2020,0,0,0,1,1,0,0,0,1,0,1,1,1,9.3
2333,2021,0,0,0,1,1,0,0,0,1,0,1,1,1,9.3
2334,2022,0,0,0,1,1,0,0,0,1,0,1,1,1,7.8
2335,2023,0,0,0,1,1,0,0,0,1,0,1,1,1,7.8
2336,2024,0,0,0,1,1,0,0,0,1,0,1,1,1,10.5
2337,2025,0,0,0,1,1,0,0,0,1,0,1,1,1,10.5
2338,2018,0,1,0,1,1,0,0,0,1,0,1,1,1,86
2339,2019,0,1,0,1,1,0,0,0,1,0,1,1,1,79.6
2340,2020,0,1,0,1,1,0,0,0,1,0,1,1,1,48.9
2341,2021,0,1,0,1,1,0,0,0,1,0,1,1,1,48.9
2342,2022,0,1,0,1,1,0,0,0,1,0,1,1,1,42.8
2343,2023,0,1,0,1,1,0,0,0,1,0,1,1,1,42.8
2344,2024,0,1,0,1,1,0,0,0,1,0,1,1,1,30.2
2345,2025,0,1,0,1,1,0,0,0,1,0,1,1,1,30.2
2346,2018,1,0,0,1,1,0,0,0,1,0,1,1,1,36.6
2347,2019,1,0,0,1,1,0,0,0,1,0,1,1,1,36.6
2348,2020,1,0,0,1,1,0,0,0,1,0,1,1,1,73.4
2349,2021,1,0,0,1,1,0,0,0,1,0,1,1,1,73.4
2350,2022,1,0,0,1,1,0,0,0,1,0,1,1,1,77
2351,2023,1,0,0,1,1,0,0,0,1,0,1,1,1,77
2352,2024,1,0,0,1,1,0,0,0,1,0,1,1,1,92.1
2353,2025,1,0,0,1,1,0,0,0,1,0,1,1,1,92.1
2354,2018,0,0,1,0,0,0,0,0,1,0,1,1,1,1.2
2355,2020,0,0,1,0,0,0,0,0,1,0,1,1,1,1.5
2356,2022,0,0,1,0,0,0,0,0,1,0,1,1,1,3
2357,2023,0,0,1,0,0,0,0,0,1,0,1,1,1,3
2358,2024,0,0,1,0,0,0,0,0,1,0,1,1,1,11.1
2359,2018,0,1,1,0,0,0,0,0,1,0,1,1,1,10.6
2360,2019,0,1,1,0,0,0,0,0,1,0,1,1,1,9.4
2361,2020,0,1,1,0,0,0,0,0,1,0,1,1,1,12.2
2362,2021,0,1,1,0,0,0,0,0,1,0,1,1,1,11.7
2363,2022,0,1,1,0,0,0,0,0,1,0,1,1,1,12.1
2364,2023,0,1,1,0,0,0,0,0,1,0,1,1,1,13.8
2365,2024,0,1,1,0,0,0,0,0,1,0,1,1,1,27.9
2366,2021,1,0,1,0,0,0,0,0,1,0,1,1,1,39.5
2367,2024,1,0,1,0,0,0,0,0,1,0,1,1,1,34.1
2368,2018,0,0,0,0,0,0,0,0,1,1,0,0,0,4.9
2369,2019,0,0,0,0,0,0,0,0,1,1,0,0,0,4.8
2370,2020,0,0,0,0,0,0,0,0,1,1,0,0,0,7.7
2371,2021,0,0,0,0,0,0,0,0,1,1,0,0,0,7.7
2372,2022,0,0,0,0,0,0,0,0,1,1,0,0,0,14.1
2373,2023,0,0,0,0,0,0,0,0,1,1,0,0,0,14.1
